defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/PLANP_0000475	abnormal apical surface of the epidermis morphology	http://purl.obolibrary.org/obo/PLANA_0000409	apical surface of the epidermis
http://purl.obolibrary.org/obo/PLANP_0000470	abnormal basal surface of the epidermis morphology	http://purl.obolibrary.org/obo/PLANA_0000410	basal surface of the epidermis
http://purl.obolibrary.org/obo/PLANP_0000481	abnormal embryonic gut cell surface morphology	http://purl.obolibrary.org/obo/PLANA_0004514	embryonic gut cell surface
http://purl.obolibrary.org/obo/PLANP_0000486	abnormal embryonic pharynx lumen epithelial surface morphology	http://purl.obolibrary.org/obo/PLANA_0004516	embryonic pharynx lumen epithelial surface
http://purl.obolibrary.org/obo/PLANP_0000469	abnormal gastrodermis surface morphology	http://purl.obolibrary.org/obo/PLANA_0000411	gastrodermis surface
http://purl.obolibrary.org/obo/PLANP_0000497	abnormal head morphology	http://purl.obolibrary.org/obo/PLANA_0000418	head
http://purl.obolibrary.org/obo/PLANP_0000484	abnormal pharynx inner epithelium surface morphology	http://purl.obolibrary.org/obo/PLANA_0000412	pharynx inner epithelium surface
http://purl.obolibrary.org/obo/PLANP_0000489	abnormal pharynx outer epithelium surface morphology	http://purl.obolibrary.org/obo/PLANA_0000413	pharynx outer epithelium surface
http://purl.obolibrary.org/obo/PLANP_0000480	abnormal pharynx pouch epithelial surface morphology	http://purl.obolibrary.org/obo/PLANA_0000414	pharynx pouch epithelial surface
http://purl.obolibrary.org/obo/PLANP_0000467	abnormal primitive ectoderm surface morphology	http://purl.obolibrary.org/obo/PLANA_0004512	primitive ectoderm surface
http://purl.obolibrary.org/obo/PLANP_0000482	abnormal primtive gut cell surface morphology	http://purl.obolibrary.org/obo/PLANA_0004513	primtive gut cell surface
http://purl.obolibrary.org/obo/PLANP_0000498	abnormal tail morphology	http://purl.obolibrary.org/obo/PLANA_0000421	tail
