defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0009052	anal stenosis	http://purl.obolibrary.org/obo/UBERON_0000159	anal canal
http://purl.obolibrary.org/obo/MP_0010463	aorta stenosis	http://purl.obolibrary.org/obo/UBERON_0000947	aorta
http://purl.obolibrary.org/obo/MP_0006117	aortic valve stenosis	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve
http://purl.obolibrary.org/obo/MP_0006135	artery stenosis	http://purl.obolibrary.org/obo/UBERON_0001637	artery
http://purl.obolibrary.org/obo/MP_0031575	atrioventricular valve stenosis	http://purl.obolibrary.org/obo/UBERON_0002133	atrioventricular valve
http://purl.obolibrary.org/obo/MP_0013228	brain ventricle stenosis	http://purl.obolibrary.org/obo/UBERON_0004086	brain ventricle
http://purl.obolibrary.org/obo/MP_0002958	cerebral aqueductal stenosis	http://purl.obolibrary.org/obo/UBERON_0002289	midbrain cerebral aqueduct
http://purl.obolibrary.org/obo/MP_0030062	choanal stenosis	http://purl.obolibrary.org/obo/UBERON_0004771	posterior nasal aperture
http://purl.obolibrary.org/obo/MP_0001143	constricted vagina orifice	http://purl.obolibrary.org/obo/UBERON_0012317	vagina orifice
http://purl.obolibrary.org/obo/MP_0003389	constriction of pericardium	http://purl.obolibrary.org/obo/UBERON_0002407	pericardium
http://purl.obolibrary.org/obo/MP_0003024	coronary artery stenosis	http://purl.obolibrary.org/obo/UBERON_0001621	coronary artery
http://purl.obolibrary.org/obo/MP_0010641	descending aorta stenosis	http://purl.obolibrary.org/obo/UBERON_0001514	descending aorta
http://purl.obolibrary.org/obo/MP_0013842	ductus venosus stenosis	http://purl.obolibrary.org/obo/UBERON_0002083	ductus venosus
http://purl.obolibrary.org/obo/MP_0012135	embryonic-extraembryonic boundary constriction	http://purl.obolibrary.org/obo/UBERON_0004015	embryonic-extraembryonic boundary
http://purl.obolibrary.org/obo/MP_0010884	esophagus stenosis	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus
http://purl.obolibrary.org/obo/MP_0031285	external auditory canal stenosis	http://purl.obolibrary.org/obo/UBERON_0001352	external acoustic meatus
http://purl.obolibrary.org/obo/MP_0030094	foramen magnum stenosis	http://purl.obolibrary.org/obo/UBERON_0003687	foramen magnum
