defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0011854	cerebral edema	http://purl.obolibrary.org/obo/UBERON_0000955	brain
http://purl.obolibrary.org/obo/MP_0031097	conjunctival chemosis	http://purl.obolibrary.org/obo/UBERON_0001811	conjunctiva
http://purl.obolibrary.org/obo/MP_0003201	extremity edema	http://purl.obolibrary.org/obo/UBERON_0000026	appendage
http://purl.obolibrary.org/obo/MP_0006167	eyelid edema	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid
http://purl.obolibrary.org/obo/MP_0003086	hydromyelia	http://purl.obolibrary.org/obo/UBERON_0002240	spinal cord
http://purl.obolibrary.org/obo/MP_0002192	hydrops fetalis	http://purl.obolibrary.org/obo/UBERON_0000922	embryo
http://purl.obolibrary.org/obo/MP_0003288	intestinal edema	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/MP_0002936	joint swelling	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint
http://purl.obolibrary.org/obo/MP_0012269	nuchal edema	http://purl.obolibrary.org/obo/UBERON_0012477	dorsal part of neck
http://purl.obolibrary.org/obo/MP_0006223	optic nerve swelling	http://purl.obolibrary.org/obo/UBERON_0000941	cranial nerve II
http://purl.obolibrary.org/obo/MP_0001787	pericardial edema	http://purl.obolibrary.org/obo/UBERON_0001074	pericardial cavity
http://purl.obolibrary.org/obo/MP_0001788	periorbital edema	http://purl.obolibrary.org/obo/UBERON_0004090	periorbital region
http://purl.obolibrary.org/obo/MP_0010894	pulmonary alveolar edema	http://purl.obolibrary.org/obo/UBERON_0002299	alveolus of lung
http://purl.obolibrary.org/obo/MP_0003828	pulmonary edema	http://purl.obolibrary.org/obo/UBERON_0002048	lung
http://purl.obolibrary.org/obo/MP_0013846	retropharyngeal edema	http://purl.obolibrary.org/obo/UBERON_0035619	retropharyngeal space
http://purl.obolibrary.org/obo/MP_0001786	skin edema	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin
http://purl.obolibrary.org/obo/MP_0013848	subcutaneous edema	http://purl.obolibrary.org/obo/UBERON_0002072	hypodermis
