defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0009286	increased abdominal fat pad weight	http://purl.obolibrary.org/obo/UBERON_0003427	abdominal fat pad
http://purl.obolibrary.org/obo/MP_0013307	increased adrenal gland weight	http://purl.obolibrary.org/obo/UBERON_0002369	adrenal gland
http://purl.obolibrary.org/obo/MP_0031200	increased aortic weight	http://purl.obolibrary.org/obo/UBERON_0000947	aorta
http://purl.obolibrary.org/obo/MP_0001260	increased body weight	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0005605	increased bone mass	http://purl.obolibrary.org/obo/UBERON_0001474	bone element
http://purl.obolibrary.org/obo/MP_0002176	increased brain weight	http://purl.obolibrary.org/obo/UBERON_0000955	brain
http://purl.obolibrary.org/obo/MP_0014170	increased brown adipose tissue mass	http://purl.obolibrary.org/obo/UBERON_0001348	brown adipose tissue
http://purl.obolibrary.org/obo/MP_0031236	increased cecum weight	http://purl.obolibrary.org/obo/UBERON_0001153	caecum
http://purl.obolibrary.org/obo/MP_0003903	increased cell mass	http://purl.obolibrary.org/obo/CL_0000000	cell
http://purl.obolibrary.org/obo/MP_0010961	increased compact bone mass	http://purl.obolibrary.org/obo/UBERON_0001439	compact bone tissue
http://purl.obolibrary.org/obo/MP_0009288	increased epididymal fat pad weight	http://purl.obolibrary.org/obo/UBERON_0010412	epididymal fat pad
http://purl.obolibrary.org/obo/MP_0004928	increased epididymis weight	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis
http://purl.obolibrary.org/obo/MP_0009423	increased extensor digitorum longus weight	http://purl.obolibrary.org/obo/UBERON_0001386	extensor digitorum longus
http://purl.obolibrary.org/obo/MP_0030824	increased femur weight	http://purl.obolibrary.org/obo/UBERON_0000981	femur
http://purl.obolibrary.org/obo/MP_0009432	increased fetal weight	http://purl.obolibrary.org/obo/UBERON_0000323	late embryo
