defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/DDPHENO_0000766	decreased  cell-cell self recognition	http://purl.obolibrary.org/obo/GO_0097656	cell-cell self recognition
http://purl.obolibrary.org/obo/DDPHENO_0001097	decreased DIF-1 biosynthesis	http://purl.obolibrary.org/obo/GO_0031148	DIF-1 biosynthetic process
http://purl.obolibrary.org/obo/DDPHENO_0000775	decreased G protein-coupled chemorepellent receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0140986	G protein-coupled chemorepellent receptor signaling pathway
http://purl.obolibrary.org/obo/DDPHENO_0000824	decreased Rab protein signal transduction	http://purl.obolibrary.org/obo/GO_0032482	Rab protein signal transduction
http://purl.obolibrary.org/obo/DDPHENO_0000832	decreased Rac protein signal transduction	http://purl.obolibrary.org/obo/GO_0016601	Rac protein signal transduction
http://purl.obolibrary.org/obo/DDPHENO_0000828	decreased Rap protein signal transduction	http://purl.obolibrary.org/obo/GO_0032486	Rap protein signal transduction
http://purl.obolibrary.org/obo/DDPHENO_0000762	decreased Ras protein signal transduction	http://purl.obolibrary.org/obo/GO_0007265	Ras protein signal transduction
http://purl.obolibrary.org/obo/DDPHENO_0000820	decreased TORC2 signaling	http://purl.obolibrary.org/obo/GO_0038203	TORC2 signaling
http://purl.obolibrary.org/obo/DDPHENO_0000137	decreased actin filament bundle assembly	http://purl.obolibrary.org/obo/GO_0051017	actin filament bundle assembly
http://purl.obolibrary.org/obo/DDPHENO_0001448	decreased actin filament depolymerization	http://purl.obolibrary.org/obo/GO_0030042	actin filament depolymerization
http://purl.obolibrary.org/obo/DDPHENO_0001056	decreased actin filament polymerization	http://purl.obolibrary.org/obo/GO_0030041	actin filament polymerization
http://purl.obolibrary.org/obo/DDPHENO_0001201	decreased actin filament sliding	http://purl.obolibrary.org/obo/GO_0033275	actin-myosin filament sliding
http://purl.obolibrary.org/obo/DDPHENO_0000437	decreased actin nucleation	http://purl.obolibrary.org/obo/GO_0045010	actin nucleation
http://purl.obolibrary.org/obo/DDPHENO_0001266	decreased autophagic cell death	http://purl.obolibrary.org/obo/GO_0048102	autophagic cell death
http://purl.obolibrary.org/obo/DDPHENO_0001279	decreased autophagic vacuole organization	http://purl.obolibrary.org/obo/GO_1905037	autophagosome organization
http://purl.obolibrary.org/obo/DDPHENO_0000804	decreased autophagosome maturation	http://purl.obolibrary.org/obo/GO_0097352	autophagosome maturation
http://purl.obolibrary.org/obo/DDPHENO_0000007	decreased autophagy	http://purl.obolibrary.org/obo/GO_0006914	autophagy
http://purl.obolibrary.org/obo/DDPHENO_0001052	decreased bleb assembly	http://purl.obolibrary.org/obo/GO_0032060	bleb assembly
http://purl.obolibrary.org/obo/DDPHENO_0000705	decreased cAMP biosynthesis	http://purl.obolibrary.org/obo/GO_0006171	cAMP biosynthetic process
http://purl.obolibrary.org/obo/DDPHENO_0000454	decreased cGMP biosynthesis	http://purl.obolibrary.org/obo/GO_0006182	cGMP biosynthetic process
