defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0101812	Meckel's cartilage dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage
http://purl.obolibrary.org/obo/ZP_0100119	aortic arch dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005004	aortic arch
http://purl.obolibrary.org/obo/ZP_0104321	cranial division of the internal carotid artery dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001059	cranial division of the internal carotid artery
http://purl.obolibrary.org/obo/ZP_0018215	cranial nerve II dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000435	cranial nerve II
http://purl.obolibrary.org/obo/ZP_0017346	cranium dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000737	cranium
http://purl.obolibrary.org/obo/ZP_0102141	erythroid progenitor cell dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0009015	erythroid progenitor cell
http://purl.obolibrary.org/obo/ZP_0017347	head muscle dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001652	head muscle
http://purl.obolibrary.org/obo/ZP_0007935	heart dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0016311	hepatocyte dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0009111	hepatocyte
http://purl.obolibrary.org/obo/ZP_0012469	hypobranchial artery dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000673	hypobranchial artery
http://purl.obolibrary.org/obo/ZP_0016793	lens dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000035	lens
http://purl.obolibrary.org/obo/ZP_0016802	liver dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0009414	mandibular arch skeleton dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001227	mandibular arch skeleton
http://purl.obolibrary.org/obo/ZP_0018214	optic tract dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000252	optic tract
http://purl.obolibrary.org/obo/ZP_0101813	palatoquadrate cartilage dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001399	palatoquadrate cartilage
http://purl.obolibrary.org/obo/ZP_0016943	retina dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0011785	swim bladder dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000076	swim bladder
http://purl.obolibrary.org/obo/ZP_0016788	vertebra dysplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001189	vertebra
