defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0016053	axon motor neuron position, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron
http://purl.obolibrary.org/obo/ZP_0001739	axon olfactory receptor cell position, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell
http://purl.obolibrary.org/obo/ZP_0001569	axon trigeminal ganglion position, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000295	trigeminal ganglion
http://purl.obolibrary.org/obo/ZP_0012942	branchiomotor neuron rhombomere 6 position, abnormal	http://purl.obolibrary.org/obo/ZFA_0005731	branchiomotor neuron	http://purl.obolibrary.org/obo/ZFA_0000069	rhombomere 6
http://purl.obolibrary.org/obo/ZP_0013318	branchiomotor neuron rhombomere 7 position, abnormal	http://purl.obolibrary.org/obo/ZFA_0005731	branchiomotor neuron	http://purl.obolibrary.org/obo/ZFA_0000949	rhombomere 7
http://purl.obolibrary.org/obo/ZP_0101374	cell notochord position, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000135	notochord
http://purl.obolibrary.org/obo/ZP_0103804	cell yolk syncytial layer position, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000088	yolk syncytial layer
http://purl.obolibrary.org/obo/ZP_0100549	chondrocyte mandibular arch skeleton position, abnormal	http://purl.obolibrary.org/obo/ZFA_0009084	chondrocyte	http://purl.obolibrary.org/obo/ZFA_0001227	mandibular arch skeleton
http://purl.obolibrary.org/obo/ZP_0102637	chondrocyte palatoquadrate cartilage position, abnormal	http://purl.obolibrary.org/obo/ZFA_0009084	chondrocyte	http://purl.obolibrary.org/obo/ZFA_0001399	palatoquadrate cartilage
http://purl.obolibrary.org/obo/ZP_0022755	cranial motor neuron facial nerve motor nucleus position, abnormal	http://purl.obolibrary.org/obo/ZFA_0005730	cranial motor neuron	http://purl.obolibrary.org/obo/ZFA_0000206	facial nerve motor nucleus
http://purl.obolibrary.org/obo/ZP_0015602	cranial nerve II optic chiasm position, abnormal	http://purl.obolibrary.org/obo/ZFA_0000435	cranial nerve II	http://purl.obolibrary.org/obo/ZFA_0000556	optic chiasm
