chemical_entity	defined_class
http://purl.obolibrary.org/obo/CHEBI_4290	http://purl.obolibrary.org/obo/UPHENO_0076990
http://purl.obolibrary.org/obo/CHEBI_18291	http://purl.obolibrary.org/obo/UPHENO_0076991
http://purl.obolibrary.org/obo/CHEBI_51137	http://purl.obolibrary.org/obo/UPHENO_0076992
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UPHENO_0076993
http://purl.obolibrary.org/obo/CHEBI_46345	http://purl.obolibrary.org/obo/UPHENO_0076994
http://purl.obolibrary.org/obo/CHEBI_47499	http://purl.obolibrary.org/obo/UPHENO_0076995
http://purl.obolibrary.org/obo/CHEBI_27363	http://purl.obolibrary.org/obo/UPHENO_0076996
http://purl.obolibrary.org/obo/CHEBI_28694	http://purl.obolibrary.org/obo/UPHENO_0076997
http://purl.obolibrary.org/obo/CHEBI_28790	http://purl.obolibrary.org/obo/UPHENO_0076998
http://purl.obolibrary.org/obo/CHEBI_3638	http://purl.obolibrary.org/obo/UPHENO_0076999
http://purl.obolibrary.org/obo/CHEBI_28112	http://purl.obolibrary.org/obo/UPHENO_0077000
http://purl.obolibrary.org/obo/CHEBI_5615	http://purl.obolibrary.org/obo/UPHENO_0077001
http://purl.obolibrary.org/obo/CHEBI_18723	http://purl.obolibrary.org/obo/UPHENO_0077002
http://purl.obolibrary.org/obo/CHEBI_4887	http://purl.obolibrary.org/obo/UPHENO_0077003
http://purl.obolibrary.org/obo/CHEBI_5118	http://purl.obolibrary.org/obo/UPHENO_0077004
http://purl.obolibrary.org/obo/CHEBI_4046	http://purl.obolibrary.org/obo/UPHENO_0077005
http://purl.obolibrary.org/obo/CHEBI_18243	http://purl.obolibrary.org/obo/UPHENO_0077006
http://purl.obolibrary.org/obo/CHEBI_22977	http://purl.obolibrary.org/obo/UPHENO_0077007
http://purl.obolibrary.org/obo/CHEBI_7035	http://purl.obolibrary.org/obo/UPHENO_0077008
http://purl.obolibrary.org/obo/CHEBI_45081	http://purl.obolibrary.org/obo/UPHENO_0077009
http://purl.obolibrary.org/obo/CHEBI_27656	http://purl.obolibrary.org/obo/UPHENO_0077010
http://purl.obolibrary.org/obo/CHEBI_28864	http://purl.obolibrary.org/obo/UPHENO_0077011
http://purl.obolibrary.org/obo/CHEBI_27412	http://purl.obolibrary.org/obo/UPHENO_0077012
http://purl.obolibrary.org/obo/CHEBI_69136	http://purl.obolibrary.org/obo/UPHENO_0077013
http://purl.obolibrary.org/obo/CHEBI_45367	http://purl.obolibrary.org/obo/UPHENO_0077014
http://purl.obolibrary.org/obo/CHEBI_2637	http://purl.obolibrary.org/obo/UPHENO_0077015
http://purl.obolibrary.org/obo/CHEBI_7809	http://purl.obolibrary.org/obo/UPHENO_0077016
http://purl.obolibrary.org/obo/CHEBI_7528	http://purl.obolibrary.org/obo/UPHENO_0077017
http://purl.obolibrary.org/obo/CHEBI_4811	http://purl.obolibrary.org/obo/UPHENO_0077018
http://purl.obolibrary.org/obo/CHEBI_48080	http://purl.obolibrary.org/obo/UPHENO_0077019
http://purl.obolibrary.org/obo/CHEBI_204928	http://purl.obolibrary.org/obo/UPHENO_0077020
http://purl.obolibrary.org/obo/CHEBI_45924	http://purl.obolibrary.org/obo/UPHENO_0077021
http://purl.obolibrary.org/obo/CHEBI_9948	http://purl.obolibrary.org/obo/UPHENO_0077022
http://purl.obolibrary.org/obo/CHEBI_53661	http://purl.obolibrary.org/obo/UPHENO_0077023
http://purl.obolibrary.org/obo/CHEBI_5100	http://purl.obolibrary.org/obo/UPHENO_0077024
http://purl.obolibrary.org/obo/CHEBI_32161	http://purl.obolibrary.org/obo/UPHENO_0077025
http://purl.obolibrary.org/obo/CHEBI_8733	http://purl.obolibrary.org/obo/UPHENO_0077026
http://purl.obolibrary.org/obo/CHEBI_39230	http://purl.obolibrary.org/obo/UPHENO_0077027
http://purl.obolibrary.org/obo/CHEBI_9700	http://purl.obolibrary.org/obo/UPHENO_0077028
http://purl.obolibrary.org/obo/CHEBI_28909	http://purl.obolibrary.org/obo/UPHENO_0077029
http://purl.obolibrary.org/obo/CHEBI_9665	http://purl.obolibrary.org/obo/UPHENO_0077030
http://purl.obolibrary.org/obo/CHEBI_27701	http://purl.obolibrary.org/obo/UPHENO_0077031
http://purl.obolibrary.org/obo/CHEBI_27666	http://purl.obolibrary.org/obo/UPHENO_0077032
http://purl.obolibrary.org/obo/CHEBI_28915	http://purl.obolibrary.org/obo/UPHENO_0077033
http://purl.obolibrary.org/obo/CHEBI_623918	http://purl.obolibrary.org/obo/UPHENO_0077034
http://purl.obolibrary.org/obo/CHEBI_472657	http://purl.obolibrary.org/obo/UPHENO_0077035
http://purl.obolibrary.org/obo/CHEBI_28077	http://purl.obolibrary.org/obo/UPHENO_0077036
http://purl.obolibrary.org/obo/CHEBI_81783	http://purl.obolibrary.org/obo/UPHENO_0077037
http://purl.obolibrary.org/obo/CHEBI_71629	http://purl.obolibrary.org/obo/UPHENO_0077038
http://purl.obolibrary.org/obo/CHEBI_102484	http://purl.obolibrary.org/obo/UPHENO_0077039
http://purl.obolibrary.org/obo/CHEBI_29687	http://purl.obolibrary.org/obo/UPHENO_0077040
http://purl.obolibrary.org/obo/CHEBI_209807	http://purl.obolibrary.org/obo/UPHENO_0077041
http://purl.obolibrary.org/obo/CHEBI_29688	http://purl.obolibrary.org/obo/UPHENO_0077042
http://purl.obolibrary.org/obo/CHEBI_81822	http://purl.obolibrary.org/obo/UPHENO_0077043
http://purl.obolibrary.org/obo/CHEBI_18208	http://purl.obolibrary.org/obo/UPHENO_0077044
http://purl.obolibrary.org/obo/CHEBI_3732	http://purl.obolibrary.org/obo/UPHENO_0077045
http://purl.obolibrary.org/obo/CHEBI_35720	http://purl.obolibrary.org/obo/UPHENO_0077046
http://purl.obolibrary.org/obo/CHEBI_81781	http://purl.obolibrary.org/obo/UPHENO_0077047
http://purl.obolibrary.org/obo/CHEBI_2762	http://purl.obolibrary.org/obo/UPHENO_0080304
http://purl.obolibrary.org/obo/CHEBI_7934	http://purl.obolibrary.org/obo/UPHENO_0077048
http://purl.obolibrary.org/obo/CHEBI_17076	http://purl.obolibrary.org/obo/UPHENO_0077049
http://purl.obolibrary.org/obo/CHEBI_40909	http://purl.obolibrary.org/obo/UPHENO_0077050
http://purl.obolibrary.org/obo/CHEBI_17630	http://purl.obolibrary.org/obo/UPHENO_0077051
http://purl.obolibrary.org/obo/CHEBI_63607	http://purl.obolibrary.org/obo/UPHENO_0077052
http://purl.obolibrary.org/obo/CHEBI_5195	http://purl.obolibrary.org/obo/UPHENO_0077053
http://purl.obolibrary.org/obo/CHEBI_81758	http://purl.obolibrary.org/obo/UPHENO_0077054
http://purl.obolibrary.org/obo/CHEBI_87185	http://purl.obolibrary.org/obo/UPHENO_0077055
http://purl.obolibrary.org/obo/CHEBI_46633	http://purl.obolibrary.org/obo/UPHENO_0077056
http://purl.obolibrary.org/obo/CHEBI_81913	http://purl.obolibrary.org/obo/UPHENO_0077057
http://purl.obolibrary.org/obo/CHEBI_81917	http://purl.obolibrary.org/obo/UPHENO_0077058
http://purl.obolibrary.org/obo/CHEBI_164200	http://purl.obolibrary.org/obo/UPHENO_0077059
http://purl.obolibrary.org/obo/CHEBI_28001	http://purl.obolibrary.org/obo/UPHENO_0077060
http://purl.obolibrary.org/obo/CHEBI_3508	http://purl.obolibrary.org/obo/UPHENO_0077061
http://purl.obolibrary.org/obo/CHEBI_28368	http://purl.obolibrary.org/obo/UPHENO_0077062
http://purl.obolibrary.org/obo/CHEBI_3749	http://purl.obolibrary.org/obo/UPHENO_0077063
http://purl.obolibrary.org/obo/CHEBI_46081	http://purl.obolibrary.org/obo/UPHENO_0077064
http://purl.obolibrary.org/obo/CHEBI_3505	http://purl.obolibrary.org/obo/UPHENO_0077065
http://purl.obolibrary.org/obo/CHEBI_3745	http://purl.obolibrary.org/obo/UPHENO_0077066
http://purl.obolibrary.org/obo/CHEBI_600520	http://purl.obolibrary.org/obo/UPHENO_0077067
http://purl.obolibrary.org/obo/CHEBI_32066	http://purl.obolibrary.org/obo/UPHENO_0077068
http://purl.obolibrary.org/obo/CHEBI_7025	http://purl.obolibrary.org/obo/UPHENO_0077069
http://purl.obolibrary.org/obo/CHEBI_9168	http://purl.obolibrary.org/obo/UPHENO_0077070
http://purl.obolibrary.org/obo/CHEBI_50694	http://purl.obolibrary.org/obo/UPHENO_0077071
http://purl.obolibrary.org/obo/CHEBI_9321	http://purl.obolibrary.org/obo/UPHENO_0077072
http://purl.obolibrary.org/obo/CHEBI_4031	http://purl.obolibrary.org/obo/UPHENO_0077073
http://purl.obolibrary.org/obo/CHEBI_9448	http://purl.obolibrary.org/obo/UPHENO_0077074
http://purl.obolibrary.org/obo/CHEBI_7660	http://purl.obolibrary.org/obo/UPHENO_0077075
http://purl.obolibrary.org/obo/CHEBI_8232	http://purl.obolibrary.org/obo/UPHENO_0077076
http://purl.obolibrary.org/obo/CHEBI_55346	http://purl.obolibrary.org/obo/UPHENO_0077077
http://purl.obolibrary.org/obo/CHEBI_81923	http://purl.obolibrary.org/obo/UPHENO_0077078
http://purl.obolibrary.org/obo/CHEBI_149836	http://purl.obolibrary.org/obo/UPHENO_0077079
http://purl.obolibrary.org/obo/CHEBI_50845	http://purl.obolibrary.org/obo/UPHENO_0077080
http://purl.obolibrary.org/obo/CHEBI_45373	http://purl.obolibrary.org/obo/UPHENO_0077081
http://purl.obolibrary.org/obo/CHEBI_81760	http://purl.obolibrary.org/obo/UPHENO_0077082
http://purl.obolibrary.org/obo/CHEBI_64355	http://purl.obolibrary.org/obo/UPHENO_0077083
http://purl.obolibrary.org/obo/CHEBI_81763	http://purl.obolibrary.org/obo/UPHENO_0077084
http://purl.obolibrary.org/obo/CHEBI_27565	http://purl.obolibrary.org/obo/UPHENO_0077085
http://purl.obolibrary.org/obo/CHEBI_3639	http://purl.obolibrary.org/obo/UPHENO_0077086
http://purl.obolibrary.org/obo/CHEBI_86482	http://purl.obolibrary.org/obo/UPHENO_0077087
http://purl.obolibrary.org/obo/CHEBI_3515	http://purl.obolibrary.org/obo/UPHENO_0077088
http://purl.obolibrary.org/obo/CHEBI_3478	http://purl.obolibrary.org/obo/UPHENO_0077089
http://purl.obolibrary.org/obo/CHEBI_10023	http://purl.obolibrary.org/obo/UPHENO_0077090
http://purl.obolibrary.org/obo/CHEBI_40009	http://purl.obolibrary.org/obo/UPHENO_0077091
http://purl.obolibrary.org/obo/CHEBI_5530	http://purl.obolibrary.org/obo/UPHENO_0077092
http://purl.obolibrary.org/obo/CHEBI_16240	http://purl.obolibrary.org/obo/UPHENO_0077093
http://purl.obolibrary.org/obo/CHEBI_8489	http://purl.obolibrary.org/obo/UPHENO_0077094
http://purl.obolibrary.org/obo/CHEBI_9212	http://purl.obolibrary.org/obo/UPHENO_0077095
http://purl.obolibrary.org/obo/CHEBI_17698	http://purl.obolibrary.org/obo/UPHENO_0077096
http://purl.obolibrary.org/obo/CHEBI_9215	http://purl.obolibrary.org/obo/UPHENO_0077097
http://purl.obolibrary.org/obo/CHEBI_17334	http://purl.obolibrary.org/obo/UPHENO_0077098
http://purl.obolibrary.org/obo/CHEBI_28669	http://purl.obolibrary.org/obo/UPHENO_0077099
http://purl.obolibrary.org/obo/CHEBI_71415	http://purl.obolibrary.org/obo/UPHENO_0077100
http://purl.obolibrary.org/obo/CHEBI_28545	http://purl.obolibrary.org/obo/UPHENO_0077101
http://purl.obolibrary.org/obo/CHEBI_23414	http://purl.obolibrary.org/obo/UPHENO_0077102
http://purl.obolibrary.org/obo/CHEBI_51208	http://purl.obolibrary.org/obo/UPHENO_0077103
http://purl.obolibrary.org/obo/CHEBI_25675	http://purl.obolibrary.org/obo/UPHENO_0077104
http://purl.obolibrary.org/obo/CHEBI_45285	http://purl.obolibrary.org/obo/UPHENO_0077105
http://purl.obolibrary.org/obo/CHEBI_63598	http://purl.obolibrary.org/obo/UPHENO_0077106
http://purl.obolibrary.org/obo/CHEBI_81853	http://purl.obolibrary.org/obo/UPHENO_0080305
http://purl.obolibrary.org/obo/CHEBI_5827	http://purl.obolibrary.org/obo/UPHENO_0077107
http://purl.obolibrary.org/obo/CHEBI_3405	http://purl.obolibrary.org/obo/UPHENO_0077108
http://purl.obolibrary.org/obo/CHEBI_2955	http://purl.obolibrary.org/obo/UPHENO_0077109
http://purl.obolibrary.org/obo/CHEBI_133833	http://purl.obolibrary.org/obo/UPHENO_0077110
http://purl.obolibrary.org/obo/CHEBI_87209	http://purl.obolibrary.org/obo/UPHENO_0077111
http://purl.obolibrary.org/obo/CHEBI_2676	http://purl.obolibrary.org/obo/UPHENO_0077112
http://purl.obolibrary.org/obo/CHEBI_478164	http://purl.obolibrary.org/obo/UPHENO_0077113
http://purl.obolibrary.org/obo/CHEBI_600103	http://purl.obolibrary.org/obo/UPHENO_0077114
http://purl.obolibrary.org/obo/CHEBI_9587	http://purl.obolibrary.org/obo/UPHENO_0077115
http://purl.obolibrary.org/obo/CHEBI_7566	http://purl.obolibrary.org/obo/UPHENO_0077116
http://purl.obolibrary.org/obo/CHEBI_52492	http://purl.obolibrary.org/obo/UPHENO_0077117
http://purl.obolibrary.org/obo/CHEBI_6076	http://purl.obolibrary.org/obo/UPHENO_0077118
http://purl.obolibrary.org/obo/CHEBI_6472	http://purl.obolibrary.org/obo/UPHENO_0077119
http://purl.obolibrary.org/obo/CHEBI_9986	http://purl.obolibrary.org/obo/UPHENO_0077120
http://purl.obolibrary.org/obo/CHEBI_61739	http://purl.obolibrary.org/obo/UPHENO_0077121
http://purl.obolibrary.org/obo/CHEBI_5280	http://purl.obolibrary.org/obo/UPHENO_0077122
http://purl.obolibrary.org/obo/CHEBI_52646	http://purl.obolibrary.org/obo/UPHENO_0077123
http://purl.obolibrary.org/obo/CHEBI_100147	http://purl.obolibrary.org/obo/UPHENO_0077124
http://purl.obolibrary.org/obo/CHEBI_29007	http://purl.obolibrary.org/obo/UPHENO_0077125
http://purl.obolibrary.org/obo/CHEBI_8273	http://purl.obolibrary.org/obo/UPHENO_0077126
http://purl.obolibrary.org/obo/CHEBI_9242	http://purl.obolibrary.org/obo/UPHENO_0077127
http://purl.obolibrary.org/obo/CHEBI_404903	http://purl.obolibrary.org/obo/UPHENO_0077128
http://purl.obolibrary.org/obo/CHEBI_27902	http://purl.obolibrary.org/obo/UPHENO_0077129
http://purl.obolibrary.org/obo/CHEBI_161680	http://purl.obolibrary.org/obo/UPHENO_0077130
http://purl.obolibrary.org/obo/CHEBI_38119	http://purl.obolibrary.org/obo/UPHENO_0077131
http://purl.obolibrary.org/obo/CHEBI_6923	http://purl.obolibrary.org/obo/UPHENO_0077132
http://purl.obolibrary.org/obo/CHEBI_8309	http://purl.obolibrary.org/obo/UPHENO_0077133
http://purl.obolibrary.org/obo/CHEBI_37943	http://purl.obolibrary.org/obo/UPHENO_0077134
http://purl.obolibrary.org/obo/CHEBI_17833	http://purl.obolibrary.org/obo/UPHENO_0077135
http://purl.obolibrary.org/obo/CHEBI_3534	http://purl.obolibrary.org/obo/UPHENO_0077136
http://purl.obolibrary.org/obo/CHEBI_3015	http://purl.obolibrary.org/obo/UPHENO_0077137
http://purl.obolibrary.org/obo/CHEBI_3499	http://purl.obolibrary.org/obo/UPHENO_0077138
http://purl.obolibrary.org/obo/CHEBI_138856	http://purl.obolibrary.org/obo/UPHENO_0077139
http://purl.obolibrary.org/obo/CHEBI_2682	http://purl.obolibrary.org/obo/UPHENO_0077140
http://purl.obolibrary.org/obo/CHEBI_31286	http://purl.obolibrary.org/obo/UPHENO_0077141
http://purl.obolibrary.org/obo/CHEBI_7731	http://purl.obolibrary.org/obo/UPHENO_0077142
http://purl.obolibrary.org/obo/CHEBI_17154	http://purl.obolibrary.org/obo/UPHENO_0077143
http://purl.obolibrary.org/obo/CHEBI_3371	http://purl.obolibrary.org/obo/UPHENO_0077144
http://purl.obolibrary.org/obo/CHEBI_7451	http://purl.obolibrary.org/obo/UPHENO_0077145
http://purl.obolibrary.org/obo/CHEBI_78696	http://purl.obolibrary.org/obo/UPHENO_0077146
http://purl.obolibrary.org/obo/CHEBI_28600	http://purl.obolibrary.org/obo/UPHENO_0077147
http://purl.obolibrary.org/obo/CHEBI_29013	http://purl.obolibrary.org/obo/UPHENO_0077148
http://purl.obolibrary.org/obo/CHEBI_34608	http://purl.obolibrary.org/obo/UPHENO_0077149
http://purl.obolibrary.org/obo/CHEBI_42355	http://purl.obolibrary.org/obo/UPHENO_0077150
http://purl.obolibrary.org/obo/CHEBI_44137	http://purl.obolibrary.org/obo/UPHENO_0077151
http://purl.obolibrary.org/obo/CHEBI_28201	http://purl.obolibrary.org/obo/UPHENO_0077152
http://purl.obolibrary.org/obo/CHEBI_4877	http://purl.obolibrary.org/obo/UPHENO_0077153
http://purl.obolibrary.org/obo/CHEBI_4998	http://purl.obolibrary.org/obo/UPHENO_0077154
http://purl.obolibrary.org/obo/CHEBI_7507	http://purl.obolibrary.org/obo/UPHENO_0077155
http://purl.obolibrary.org/obo/CHEBI_77053	http://purl.obolibrary.org/obo/UPHENO_0077156
http://purl.obolibrary.org/obo/CHEBI_16976	http://purl.obolibrary.org/obo/UPHENO_0077157
http://purl.obolibrary.org/obo/CHEBI_94759	http://purl.obolibrary.org/obo/UPHENO_0080306
http://purl.obolibrary.org/obo/CHEBI_4511	http://purl.obolibrary.org/obo/UPHENO_0077158
http://purl.obolibrary.org/obo/CHEBI_43968	http://purl.obolibrary.org/obo/UPHENO_0077159
http://purl.obolibrary.org/obo/CHEBI_22907	http://purl.obolibrary.org/obo/UPHENO_0077160
http://purl.obolibrary.org/obo/CHEBI_63611	http://purl.obolibrary.org/obo/UPHENO_0077161
http://purl.obolibrary.org/obo/CHEBI_474180	http://purl.obolibrary.org/obo/UPHENO_0077162
http://purl.obolibrary.org/obo/CHEBI_35014	http://purl.obolibrary.org/obo/UPHENO_0077163
http://purl.obolibrary.org/obo/CHEBI_9763	http://purl.obolibrary.org/obo/UPHENO_0077164
http://purl.obolibrary.org/obo/CHEBI_41948	http://purl.obolibrary.org/obo/UPHENO_0077165
http://purl.obolibrary.org/obo/CHEBI_8434	http://purl.obolibrary.org/obo/UPHENO_0077166
http://purl.obolibrary.org/obo/CHEBI_8674	http://purl.obolibrary.org/obo/UPHENO_0077167
http://purl.obolibrary.org/obo/CHEBI_100246	http://purl.obolibrary.org/obo/UPHENO_0077168
http://purl.obolibrary.org/obo/CHEBI_27644	http://purl.obolibrary.org/obo/UPHENO_0077169
http://purl.obolibrary.org/obo/CHEBI_6030	http://purl.obolibrary.org/obo/UPHENO_0077170
http://purl.obolibrary.org/obo/CHEBI_52549	http://purl.obolibrary.org/obo/UPHENO_0077171
http://purl.obolibrary.org/obo/CHEBI_46024	http://purl.obolibrary.org/obo/UPHENO_0077172
http://purl.obolibrary.org/obo/CHEBI_135928	http://purl.obolibrary.org/obo/UPHENO_0077173
http://purl.obolibrary.org/obo/CHEBI_100241	http://purl.obolibrary.org/obo/UPHENO_0077174
http://purl.obolibrary.org/obo/CHEBI_27641	http://purl.obolibrary.org/obo/UPHENO_0077175
http://purl.obolibrary.org/obo/CHEBI_28971	http://purl.obolibrary.org/obo/UPHENO_0077176
http://purl.obolibrary.org/obo/CHEBI_27881	http://purl.obolibrary.org/obo/UPHENO_0077177
http://purl.obolibrary.org/obo/CHEBI_45615	http://purl.obolibrary.org/obo/UPHENO_0077178
http://purl.obolibrary.org/obo/CHEBI_474053	http://purl.obolibrary.org/obo/UPHENO_0077179
http://purl.obolibrary.org/obo/CHEBI_75283	http://purl.obolibrary.org/obo/UPHENO_0077180
http://purl.obolibrary.org/obo/CHEBI_32158	http://purl.obolibrary.org/obo/UPHENO_0077181
http://purl.obolibrary.org/obo/CHEBI_45979	http://purl.obolibrary.org/obo/UPHENO_0077182
http://purl.obolibrary.org/obo/CHEBI_17658	http://purl.obolibrary.org/obo/UPHENO_0077183
http://purl.obolibrary.org/obo/CHEBI_6827	http://purl.obolibrary.org/obo/UPHENO_0077184
http://purl.obolibrary.org/obo/CHEBI_4885	http://purl.obolibrary.org/obo/UPHENO_0077185
http://purl.obolibrary.org/obo/CHEBI_471744	http://purl.obolibrary.org/obo/UPHENO_0077186
http://purl.obolibrary.org/obo/CHEBI_582124	http://purl.obolibrary.org/obo/UPHENO_0077187
http://purl.obolibrary.org/obo/CHEBI_4520	http://purl.obolibrary.org/obo/UPHENO_0077188
http://purl.obolibrary.org/obo/CHEBI_3393	http://purl.obolibrary.org/obo/UPHENO_0077189
http://purl.obolibrary.org/obo/CHEBI_47519	http://purl.obolibrary.org/obo/UPHENO_0077190
http://purl.obolibrary.org/obo/CHEBI_3392	http://purl.obolibrary.org/obo/UPHENO_0077191
