defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0009227	CaP motoneuron disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0009243	CaP motoneuron
http://purl.obolibrary.org/obo/ZP_0014190	EVL disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0000086	EVL
http://purl.obolibrary.org/obo/ZP_0002154	Meckel's cartilage disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage
http://purl.obolibrary.org/obo/ZP_0009825	Muller cell disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0009280	Muller cell
http://purl.obolibrary.org/obo/ZP_0106187	Purkinje cell disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0009071	Purkinje cell
http://purl.obolibrary.org/obo/ZP_0018387	Sertoli cell disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0009133	Sertoli cell
http://purl.obolibrary.org/obo/ZP_0004261	adaxial cell disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0000003	adaxial cell
http://purl.obolibrary.org/obo/ZP_0004621	adenohypophysis disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis
http://purl.obolibrary.org/obo/ZP_0137627	angiogenic sprout disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0005604	angiogenic sprout
http://purl.obolibrary.org/obo/ZP_0017352	anterior commissure disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0001108	anterior commissure
http://purl.obolibrary.org/obo/ZP_0007421	anterior crista disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0000619	anterior crista
http://purl.obolibrary.org/obo/ZP_0010169	atrial myocardium disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium
http://purl.obolibrary.org/obo/ZP_0101670	atrioventricular valve disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve
http://purl.obolibrary.org/obo/ZP_0015660	axial chorda mesoderm disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0000091	axial chorda mesoderm
http://purl.obolibrary.org/obo/ZP_0019734	blood island disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0000094	blood island
http://purl.obolibrary.org/obo/ZP_0007267	blood vasculature disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0001079	blood vasculature
