defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0004598	Meckel's cartilage aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage
http://purl.obolibrary.org/obo/ZP_0008003	T cell aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0009046	T cell
http://purl.obolibrary.org/obo/ZP_0008004	alpha-beta T cell aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0009335	alpha-beta T cell
http://purl.obolibrary.org/obo/ZP_0101757	anterior neural plate aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0007016	anterior neural plate
http://purl.obolibrary.org/obo/ZP_0106524	atrioventricular canal aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal
http://purl.obolibrary.org/obo/ZP_0101744	brain aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0010997	ceratobranchial cartilage aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001516	ceratobranchial cartilage
http://purl.obolibrary.org/obo/ZP_0149544	cranium aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000737	cranium
http://purl.obolibrary.org/obo/ZP_0101924	dorsal longitudinal anastomotic vessel aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005025	dorsal longitudinal anastomotic vessel
http://purl.obolibrary.org/obo/ZP_0008336	gamma-delta T cell aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0009336	gamma-delta T cell
http://purl.obolibrary.org/obo/ZP_0019599	head aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0020867	head muscle aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001652	head muscle
http://purl.obolibrary.org/obo/ZP_0017345	hyoid muscle aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000521	hyoid muscle
http://purl.obolibrary.org/obo/ZP_0100249	hypoblast aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000117	hypoblast
http://purl.obolibrary.org/obo/ZP_0140432	intersegmental vessel aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001285	intersegmental vessel
http://purl.obolibrary.org/obo/ZP_0022463	liver aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0011332	liver primordium aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000124	liver primordium
http://purl.obolibrary.org/obo/ZP_0012528	notochord aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000135	notochord
http://purl.obolibrary.org/obo/ZP_0011276	olfactory bulb glomerulus aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005661	olfactory bulb glomerulus
http://purl.obolibrary.org/obo/ZP_0106070	opercle aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000250	opercle
http://purl.obolibrary.org/obo/ZP_0004600	palatoquadrate cartilage aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001399	palatoquadrate cartilage
http://purl.obolibrary.org/obo/ZP_0011333	pancreas primordium aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000254	pancreas primordium
http://purl.obolibrary.org/obo/ZP_0022465	pancreatic bud aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001390	pancreatic bud
http://purl.obolibrary.org/obo/ZP_0140433	parachordal vessel aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005034	parachordal vessel
http://purl.obolibrary.org/obo/ZP_0011720	pectoral fin aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001161	pectoral fin
http://purl.obolibrary.org/obo/ZP_0010863	pectoral girdle aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000407	pectoral girdle
http://purl.obolibrary.org/obo/ZP_0100286	pharyngeal arch 3-7 aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001613	pharyngeal arch 3-7
http://purl.obolibrary.org/obo/ZP_0012486	prechordal plate aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000060	prechordal plate
http://purl.obolibrary.org/obo/ZP_0101758	presumptive telencephalon aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000571	presumptive telencephalon
http://purl.obolibrary.org/obo/ZP_0103467	retinal ganglion cell aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell
http://purl.obolibrary.org/obo/ZP_0107199	semicircular canal aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000431	semicircular canal
http://purl.obolibrary.org/obo/ZP_0011254	somite border aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001462	somite border
http://purl.obolibrary.org/obo/ZP_0101752	telencephalon aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000079	telencephalon
http://purl.obolibrary.org/obo/ZP_0019113	testis aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000598	testis
http://purl.obolibrary.org/obo/ZP_0018301	thoracic duct aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005110	thoracic duct
http://purl.obolibrary.org/obo/ZP_0104574	thyroid follicle aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001072	thyroid follicle
