defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0106009	B cell head kidney increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009142	B cell	http://purl.obolibrary.org/obo/ZFA_0000669	head kidney
http://purl.obolibrary.org/obo/ZP_0014900	CNS interneuron spinal cord increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009191	CNS interneuron	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0001846	GABAergic neuron spinal cord increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009276	GABAergic neuron	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0103704	Leydig cell testis increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009108	Leydig cell	http://purl.obolibrary.org/obo/ZFA_0000598	testis
http://purl.obolibrary.org/obo/ZP_0104452	Muller cell regenerating tissue increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009280	Muller cell	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue
http://purl.obolibrary.org/obo/ZP_0141766	Muller cell retinal outer nuclear layer increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009280	Muller cell	http://purl.obolibrary.org/obo/ZFA_0001464	retinal outer nuclear layer
http://purl.obolibrary.org/obo/ZP_0017202	NCC ionocyte gill increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0005579	NCC ionocyte	http://purl.obolibrary.org/obo/ZFA_0000354	gill
http://purl.obolibrary.org/obo/ZP_0012190	NCC ionocyte head increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0005579	NCC ionocyte	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0145481	T cell cardiac ventricle increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009046	T cell	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle
http://purl.obolibrary.org/obo/ZP_0102326	T cell gill filament increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009046	T cell	http://purl.obolibrary.org/obo/ZFA_0000667	gill filament
http://purl.obolibrary.org/obo/ZP_0107037	T cell head kidney increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009046	T cell	http://purl.obolibrary.org/obo/ZFA_0000669	head kidney
