defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/ZP_0016553	ERK1 and ERK2 cascade rate, abnormal	http://purl.obolibrary.org/obo/GO_0070371	ERK1 and ERK2 cascade
http://purl.obolibrary.org/obo/ZP_0022710	actin-myosin filament sliding rate, abnormal	http://purl.obolibrary.org/obo/GO_0033275	actin-myosin filament sliding
http://purl.obolibrary.org/obo/ZP_0012822	apoptotic process rate, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process
http://purl.obolibrary.org/obo/ZP_0013135	axis elongation rate, abnormal	http://purl.obolibrary.org/obo/GO_0003401	axis elongation
http://purl.obolibrary.org/obo/ZP_0017453	blood circulation rate, abnormal	http://purl.obolibrary.org/obo/GO_0008015	blood circulation
http://purl.obolibrary.org/obo/ZP_0138335	blood coagulation rate, abnormal	http://purl.obolibrary.org/obo/GO_0007596	blood coagulation
http://purl.obolibrary.org/obo/ZP_0100412	cardiac conduction rate, abnormal	http://purl.obolibrary.org/obo/GO_0061337	cardiac conduction
http://purl.obolibrary.org/obo/ZP_0010265	cell cycle rate, abnormal	http://purl.obolibrary.org/obo/GO_0007049	cell cycle
http://purl.obolibrary.org/obo/ZP_0005773	cell division rate, abnormal	http://purl.obolibrary.org/obo/GO_0051301	cell division
http://purl.obolibrary.org/obo/ZP_0012917	cell migration involved in gastrulation rate, abnormal	http://purl.obolibrary.org/obo/GO_0042074	cell migration involved in gastrulation
http://purl.obolibrary.org/obo/ZP_0013042	cell population proliferation rate, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation
http://purl.obolibrary.org/obo/ZP_0013235	developmental growth rate, abnormal	http://purl.obolibrary.org/obo/GO_0048589	developmental growth
http://purl.obolibrary.org/obo/ZP_0013136	embryo development rate, abnormal	http://purl.obolibrary.org/obo/GO_0009790	embryo development
http://purl.obolibrary.org/obo/ZP_0023054	feeding behavior rate, abnormal	http://purl.obolibrary.org/obo/GO_0007631	feeding behavior
http://purl.obolibrary.org/obo/ZP_0021722	fin regeneration rate, abnormal	http://purl.obolibrary.org/obo/GO_0031101	fin regeneration
http://purl.obolibrary.org/obo/ZP_0009432	heart contraction rate, abnormal	http://purl.obolibrary.org/obo/GO_0060047	heart contraction
http://purl.obolibrary.org/obo/ZP_0013859	heart development rate, abnormal	http://purl.obolibrary.org/obo/GO_0007507	heart development
http://purl.obolibrary.org/obo/ZP_0014075	hindgut contraction rate, abnormal	http://purl.obolibrary.org/obo/GO_0043133	hindgut contraction
http://purl.obolibrary.org/obo/ZP_0014459	locomotion involved in locomotory behavior rate, abnormal	http://purl.obolibrary.org/obo/GO_0031987	locomotion involved in locomotory behavior
http://purl.obolibrary.org/obo/ZP_0013448	melanosome transport rate, abnormal	http://purl.obolibrary.org/obo/GO_0032402	melanosome transport
http://purl.obolibrary.org/obo/ZP_0005356	mesodermal cell migration rate, abnormal	http://purl.obolibrary.org/obo/GO_0008078	mesodermal cell migration
http://purl.obolibrary.org/obo/ZP_0106321	microtubule polymerization or depolymerization rate, abnormal	http://purl.obolibrary.org/obo/GO_0031109	microtubule polymerization or depolymerization
http://purl.obolibrary.org/obo/ZP_0016876	mitochondrial electron transport, NADH to ubiquinone rate, abnormal	http://purl.obolibrary.org/obo/GO_0006120	mitochondrial electron transport, NADH to ubiquinone
http://purl.obolibrary.org/obo/ZP_0016877	mitochondrial electron transport, ubiquinol to cytochrome c rate, abnormal	http://purl.obolibrary.org/obo/GO_0006122	mitochondrial electron transport, ubiquinol to cytochrome c
http://purl.obolibrary.org/obo/ZP_0017716	mitotic cell cycle process rate, abnormal	http://purl.obolibrary.org/obo/GO_1903047	mitotic cell cycle process
http://purl.obolibrary.org/obo/ZP_0015542	multicellular organismal locomotion rate, abnormal	http://purl.obolibrary.org/obo/GO_0071965	multicellular organismal locomotion
http://purl.obolibrary.org/obo/ZP_0013640	muscle contraction rate, abnormal	http://purl.obolibrary.org/obo/GO_0006936	muscle contraction
http://purl.obolibrary.org/obo/ZP_0013800	neuron apoptotic process rate, abnormal	http://purl.obolibrary.org/obo/GO_0051402	neuron apoptotic process
http://purl.obolibrary.org/obo/ZP_0138191	neutrophil migration rate, abnormal	http://purl.obolibrary.org/obo/GO_1990266	neutrophil migration
http://purl.obolibrary.org/obo/ZP_0137399	oxygen metabolic process rate, abnormal	http://purl.obolibrary.org/obo/GO_0072592	oxygen metabolic process
http://purl.obolibrary.org/obo/ZP_0014112	pigment granule dispersal rate, abnormal	http://purl.obolibrary.org/obo/GO_0051876	pigment granule dispersal
http://purl.obolibrary.org/obo/ZP_0015076	posterior lateral line neuromast primordium migration rate, abnormal	http://purl.obolibrary.org/obo/GO_0048920	posterior lateral line neuromast primordium migration
http://purl.obolibrary.org/obo/ZP_0012994	retinal cell programmed cell death rate, abnormal	http://purl.obolibrary.org/obo/GO_0046666	retinal cell programmed cell death
http://purl.obolibrary.org/obo/ZP_0102862	swimming behavior rate, abnormal	http://purl.obolibrary.org/obo/GO_0036269	swimming behavior
http://purl.obolibrary.org/obo/ZP_0014465	swimming rate, abnormal	http://purl.obolibrary.org/obo/GO_0036268	swimming
http://purl.obolibrary.org/obo/ZP_0015541	thigmotaxis rate, abnormal	http://purl.obolibrary.org/obo/GO_0001966	thigmotaxis
