defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0016986	axolemma cranial ganglion damaged, abnormal	http://purl.obolibrary.org/obo/GO_0030673	axolemma	http://purl.obolibrary.org/obo/ZFA_0000013	cranial ganglion
http://purl.obolibrary.org/obo/ZP_0016970	axon cranial ganglion damaged, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000013	cranial ganglion
http://purl.obolibrary.org/obo/ZP_0011013	basal lamina intestinal epithelium damaged, abnormal	http://purl.obolibrary.org/obo/ZFA_0001485	basal lamina	http://purl.obolibrary.org/obo/ZFA_0005124	intestinal epithelium
http://purl.obolibrary.org/obo/ZP_0148739	blood vessel endothelial cell intersegmental vessel damaged, abnormal	http://purl.obolibrary.org/obo/ZFA_0009036	blood vessel endothelial cell	http://purl.obolibrary.org/obo/ZFA_0001285	intersegmental vessel
http://purl.obolibrary.org/obo/ZP_0021793	cell brain damaged, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0007541	chromatin lens damaged, abnormal	http://purl.obolibrary.org/obo/GO_0000785	chromatin	http://purl.obolibrary.org/obo/ZFA_0000035	lens
http://purl.obolibrary.org/obo/ZP_0149238	chromosome epidermal basal stratum damaged, abnormal	http://purl.obolibrary.org/obo/GO_0005694	chromosome	http://purl.obolibrary.org/obo/ZFA_0001180	epidermal basal stratum
http://purl.obolibrary.org/obo/ZP_0014902	chromosome whole organism damaged, abnormal	http://purl.obolibrary.org/obo/GO_0005694	chromosome	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0019594	desmosome neuromast hair cell damaged, abnormal	http://purl.obolibrary.org/obo/GO_0030057	desmosome	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell
http://purl.obolibrary.org/obo/ZP_0023093	endothelial cell pronephros damaged, abnormal	http://purl.obolibrary.org/obo/ZFA_0009065	endothelial cell	http://purl.obolibrary.org/obo/ZFA_0000151	pronephros
http://purl.obolibrary.org/obo/ZP_0102237	epithelial cell pronephric tubule damaged, abnormal	http://purl.obolibrary.org/obo/ZFA_0009034	epithelial cell	http://purl.obolibrary.org/obo/ZFA_0001558	pronephric tubule
http://purl.obolibrary.org/obo/ZP_0101194	kinocilium auditory receptor cell damaged, abnormal	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0009121	auditory receptor cell
http://purl.obolibrary.org/obo/ZP_0019135	membrane skeletal muscle damaged, abnormal	http://purl.obolibrary.org/obo/GO_0016020	membrane	http://purl.obolibrary.org/obo/ZFA_0005277	skeletal muscle
http://purl.obolibrary.org/obo/ZP_0149315	mitochondrial chromosome dopaminergic neuron damaged, abnormal	http://purl.obolibrary.org/obo/GO_0000262	mitochondrial chromosome	http://purl.obolibrary.org/obo/ZFA_0009301	dopaminergic neuron
