defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0002898	Kupffer's vesicle malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000001	Kupffer's vesicle
http://purl.obolibrary.org/obo/ZP_0000126	Meckel's cartilage malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage
http://purl.obolibrary.org/obo/ZP_0105707	Reissner's fiber malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0005906	Reissner's fiber
http://purl.obolibrary.org/obo/ZP_0002843	Weberian apparatus malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001188	Weberian apparatus
http://purl.obolibrary.org/obo/ZP_0004548	actinotrichium malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0005435	actinotrichium
http://purl.obolibrary.org/obo/ZP_0142756	anterior lateral line neuromast malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001472	anterior lateral line neuromast
http://purl.obolibrary.org/obo/ZP_0020407	anterior segment eye malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0005566	anterior segment eye
http://purl.obolibrary.org/obo/ZP_0011527	aortic arch malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0005004	aortic arch
http://purl.obolibrary.org/obo/ZP_0102235	artery malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000005	artery
http://purl.obolibrary.org/obo/ZP_0147748	atrioventricular canal endocardium malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001616	atrioventricular canal endocardium
http://purl.obolibrary.org/obo/ZP_0011169	atrioventricular canal malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal
http://purl.obolibrary.org/obo/ZP_0005546	atrioventricular valve malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve
http://purl.obolibrary.org/obo/ZP_0005494	atrium malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium
http://purl.obolibrary.org/obo/ZP_0003862	auditory capsule malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001500	auditory capsule
http://purl.obolibrary.org/obo/ZP_0006863	axial blood vessel malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0005295	axial blood vessel
http://purl.obolibrary.org/obo/ZP_0022159	axial vasculature malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001073	axial vasculature
http://purl.obolibrary.org/obo/ZP_0100852	ball malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000006	ball
http://purl.obolibrary.org/obo/ZP_0003527	basibranchial malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000170	basibranchial
http://purl.obolibrary.org/obo/ZP_0003554	basihyal cartilage malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001510	basihyal cartilage
