defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0002427	Kupffer's vesicle decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0000001	Kupffer's vesicle
http://purl.obolibrary.org/obo/ZP_0000057	Meckel's cartilage decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage
http://purl.obolibrary.org/obo/ZP_0130839	Meckel's cartilage-palatoquadrate cartilage joint decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0007117	Meckel's cartilage-palatoquadrate cartilage joint
http://purl.obolibrary.org/obo/ZP_0002867	acinar cell decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0009277	acinar cell
http://purl.obolibrary.org/obo/ZP_0004808	adenohypophyseal placode decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001198	adenohypophyseal placode
http://purl.obolibrary.org/obo/ZP_0000376	adenohypophysis decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis
http://purl.obolibrary.org/obo/ZP_0105941	adipose tissue decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0005345	adipose tissue
http://purl.obolibrary.org/obo/ZP_0015726	anal fin decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001162	anal fin
http://purl.obolibrary.org/obo/ZP_0144711	annular ligament decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001676	annular ligament
http://purl.obolibrary.org/obo/ZP_0010433	ansulate commissure decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0000618	ansulate commissure
http://purl.obolibrary.org/obo/ZP_0001992	anterior catecholaminergic tract decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0005342	anterior catecholaminergic tract
http://purl.obolibrary.org/obo/ZP_0010008	anterior cerebral vein decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001067	anterior cerebral vein
http://purl.obolibrary.org/obo/ZP_0103883	anterior chamber eye decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0005876	anterior chamber eye
http://purl.obolibrary.org/obo/ZP_0010517	anterior commissure decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001108	anterior commissure
http://purl.obolibrary.org/obo/ZP_0005084	anterior pancreatic bud decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001369	anterior pancreatic bud
http://purl.obolibrary.org/obo/ZP_0010299	anterior swim bladder bud decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0005337	anterior swim bladder bud
http://purl.obolibrary.org/obo/ZP_0105981	aortic arch 3 decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0005007	aortic arch 3
http://purl.obolibrary.org/obo/ZP_0009271	atrial myocardium decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium
http://purl.obolibrary.org/obo/ZP_0010305	atrioventricular canal decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal
http://purl.obolibrary.org/obo/ZP_0020559	atrioventricular valve decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve
http://purl.obolibrary.org/obo/ZP_0003164	atrium decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium
