defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0022048	Kupffer's vesicle increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000001	Kupffer's vesicle
http://purl.obolibrary.org/obo/ZP_0102868	blood island increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000094	blood island
http://purl.obolibrary.org/obo/ZP_0000378	cardiac jelly increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001318	cardiac jelly
http://purl.obolibrary.org/obo/ZP_0015072	cardiac muscle cell increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell
http://purl.obolibrary.org/obo/ZP_0014133	cardiac ventricle increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle
http://purl.obolibrary.org/obo/ZP_0101591	centrum increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000126	centrum
http://purl.obolibrary.org/obo/ZP_0003404	cerebral spinal fluid increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001626	cerebral spinal fluid
http://purl.obolibrary.org/obo/ZP_0011613	forebrain ventricle increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001259	forebrain ventricle
http://purl.obolibrary.org/obo/ZP_0011609	fourth ventricle increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000110	fourth ventricle
http://purl.obolibrary.org/obo/ZP_0003908	head increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0103310	hemal arch increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000519	hemal arch
http://purl.obolibrary.org/obo/ZP_0018333	liver increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0142585	macrophage increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0009141	macrophage
http://purl.obolibrary.org/obo/ZP_0138682	myocardium increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001319	myocardium
http://purl.obolibrary.org/obo/ZP_0007146	nucleate erythrocyte increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte
http://purl.obolibrary.org/obo/ZP_0106112	pronephric capsular space increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0005312	pronephric capsular space
http://purl.obolibrary.org/obo/ZP_0107183	pronephric distal early tubule increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001622	pronephric distal early tubule
http://purl.obolibrary.org/obo/ZP_0130860	pronephric glomerulus increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001557	pronephric glomerulus
http://purl.obolibrary.org/obo/ZP_0020384	retinal rod cell increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0009275	retinal rod cell
http://purl.obolibrary.org/obo/ZP_0101248	subcutaneous fat increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0005762	subcutaneous fat
http://purl.obolibrary.org/obo/ZP_0006581	swim bladder increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000076	swim bladder
http://purl.obolibrary.org/obo/ZP_0004882	thyroid primordium increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001081	thyroid primordium
http://purl.obolibrary.org/obo/ZP_0001218	ventricular system increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001261	ventricular system
http://purl.obolibrary.org/obo/ZP_0012182	vertebra increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0001189	vertebra
http://purl.obolibrary.org/obo/ZP_0100798	visceral fat increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0005759	visceral fat
http://purl.obolibrary.org/obo/ZP_0003082	yolk increased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000084	yolk
