defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0000414	alopecia	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair
http://purl.obolibrary.org/obo/MP_0008133	decreased Peyer's patch number	http://purl.obolibrary.org/obo/UBERON_0001211	Peyer's patch
http://purl.obolibrary.org/obo/MP_0001780	decreased brown adipose tissue amount	http://purl.obolibrary.org/obo/UBERON_0001348	brown adipose tissue
http://purl.obolibrary.org/obo/MP_0004646	decreased cervical vertebrae number	http://purl.obolibrary.org/obo/UBERON_0002413	cervical vertebra
http://purl.obolibrary.org/obo/MP_0002680	decreased corpora lutea number	http://purl.obolibrary.org/obo/UBERON_0003452	trabecula carnea cardiac muscle tissue
http://purl.obolibrary.org/obo/MP_0020576	decreased corpus callosum cell number	http://purl.obolibrary.org/obo/UBERON_0002336	corpus callosum
http://purl.obolibrary.org/obo/MP_0013458	decreased eccrine gland number	http://purl.obolibrary.org/obo/UBERON_0000423	eccrine sweat gland
http://purl.obolibrary.org/obo/MP_0009096	decreased endometrial gland number	http://purl.obolibrary.org/obo/UBERON_0002451	endometrial gland
http://purl.obolibrary.org/obo/MP_0013897	decreased eyelid cilium number	http://purl.obolibrary.org/obo/UBERON_0001702	eyelash
http://purl.obolibrary.org/obo/MP_0000379	decreased hair follicle number	http://purl.obolibrary.org/obo/UBERON_0002073	hair follicle
http://purl.obolibrary.org/obo/MP_0030609	decreased incisor number	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth
http://purl.obolibrary.org/obo/MP_0020831	decreased jugular lymph sac number	http://purl.obolibrary.org/obo/UBERON_0011765	jugular lymph sac
http://purl.obolibrary.org/obo/MP_0004647	decreased lumbar vertebrae number	http://purl.obolibrary.org/obo/UBERON_0002414	lumbar vertebra
http://purl.obolibrary.org/obo/MP_0002219	decreased lymph node number	http://purl.obolibrary.org/obo/UBERON_0000029	lymph node
http://purl.obolibrary.org/obo/MP_0013715	decreased mammary gland number	http://purl.obolibrary.org/obo/UBERON_0001911	mammary gland
http://purl.obolibrary.org/obo/MP_0002682	decreased mature ovarian follicle number	http://purl.obolibrary.org/obo/UBERON_0003982	mature ovarian follicle
http://purl.obolibrary.org/obo/MP_0004636	decreased metacarpal bone number	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone
http://purl.obolibrary.org/obo/MP_0004640	decreased metatarsal bone number	http://purl.obolibrary.org/obo/UBERON_0001448	metatarsal bone
http://purl.obolibrary.org/obo/MP_0006400	decreased molar number	http://purl.obolibrary.org/obo/UBERON_0003655	molar tooth
http://purl.obolibrary.org/obo/MP_0008486	decreased muscle spindle number	http://purl.obolibrary.org/obo/UBERON_0003718	muscle spindle
http://purl.obolibrary.org/obo/MP_0020456	decreased myelin sheath amount	http://purl.obolibrary.org/obo/UBERON_0000347	entire myelin sheath
http://purl.obolibrary.org/obo/MP_0011290	decreased nephron number	http://purl.obolibrary.org/obo/UBERON_0001285	nephron
http://purl.obolibrary.org/obo/MP_0013529	decreased nipple number	http://purl.obolibrary.org/obo/UBERON_0002030	nipple
http://purl.obolibrary.org/obo/MP_0010920	decreased number of pulmonary neuroendocrine bodies	http://purl.obolibrary.org/obo/UBERON_0010002	pulmonary neuroendocrine body
http://purl.obolibrary.org/obo/MP_0030996	decreased pacinian corpuscle number	http://purl.obolibrary.org/obo/UBERON_0003719	Pacinian corpuscle
http://purl.obolibrary.org/obo/MP_0013767	decreased palatal rugae number	http://purl.obolibrary.org/obo/UBERON_0008799	transverse palatine fold
http://purl.obolibrary.org/obo/MP_0009168	decreased pancreatic islet number	http://purl.obolibrary.org/obo/UBERON_0000006	islet of Langerhans
http://purl.obolibrary.org/obo/MP_0000461	decreased presacral vertebrae number	http://purl.obolibrary.org/obo/UBERON_0004451	trunk or cervical vertebra
http://purl.obolibrary.org/obo/MP_0011125	decreased primary ovarian follicle number	http://purl.obolibrary.org/obo/UBERON_0000035	primary ovarian follicle
http://purl.obolibrary.org/obo/MP_0011121	decreased primordial ovarian follicle number	http://purl.obolibrary.org/obo/UBERON_0003981	primordial ovarian follicle
http://purl.obolibrary.org/obo/MP_0000666	decreased prostate gland duct number	http://purl.obolibrary.org/obo/UBERON_0002485	prostate duct
http://purl.obolibrary.org/obo/MP_0004505	decreased renal glomerulus number	http://purl.obolibrary.org/obo/UBERON_0000074	renal glomerulus
http://purl.obolibrary.org/obo/MP_0000524	decreased renal tubule number	http://purl.obolibrary.org/obo/UBERON_0001231	nephron tubule
http://purl.obolibrary.org/obo/MP_0003345	decreased rib number	http://purl.obolibrary.org/obo/UBERON_0002228	rib
http://purl.obolibrary.org/obo/MP_0004649	decreased sacral vertebrae number	http://purl.obolibrary.org/obo/UBERON_0001094	sacral vertebra
http://purl.obolibrary.org/obo/MP_0013192	decreased sebaceous gland number	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland
http://purl.obolibrary.org/obo/MP_0011129	decreased secondary ovarian follicle number	http://purl.obolibrary.org/obo/UBERON_0000037	tertiary ovarian follicle
http://purl.obolibrary.org/obo/MP_0014079	decreased small intestinal villus number	http://purl.obolibrary.org/obo/UBERON_0001213	intestinal villus
http://purl.obolibrary.org/obo/MP_0008482	decreased spleen germinal center number	http://purl.obolibrary.org/obo/UBERON_0005196	spleen germinal center
http://purl.obolibrary.org/obo/MP_0008477	decreased spleen red pulp amount	http://purl.obolibrary.org/obo/UBERON_0001250	red pulp of spleen
http://purl.obolibrary.org/obo/MP_0008479	decreased spleen white pulp amount	http://purl.obolibrary.org/obo/UBERON_0001959	white pulp of spleen
http://purl.obolibrary.org/obo/MP_0012283	decreased sternebra number	http://purl.obolibrary.org/obo/UBERON_0002208	sternebra
http://purl.obolibrary.org/obo/MP_0004648	decreased thoracic vertebrae number	http://purl.obolibrary.org/obo/UBERON_0002347	thoracic vertebra
http://purl.obolibrary.org/obo/MP_0030608	decreased tooth number	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth
http://purl.obolibrary.org/obo/MP_0010025	decreased total body fat amount	http://purl.obolibrary.org/obo/UBERON_0001013	adipose tissue
http://purl.obolibrary.org/obo/MP_0013495	decreased trachea gland number	http://purl.obolibrary.org/obo/UBERON_0005203	trachea gland
http://purl.obolibrary.org/obo/MP_0004551	decreased tracheal cartilage ring number	http://purl.obolibrary.org/obo/UBERON_0003604	trachea cartilage
http://purl.obolibrary.org/obo/MP_0004645	decreased vertebrae number	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra
http://purl.obolibrary.org/obo/MP_0001783	decreased white adipose tissue amount	http://purl.obolibrary.org/obo/UBERON_0001347	white adipose tissue
http://purl.obolibrary.org/obo/MP_0008538	decreased zigzag hair amount	http://purl.obolibrary.org/obo/UBERON_0010513	strand of zigzag hair
http://purl.obolibrary.org/obo/MP_0003604	single kidney	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MP_0011144	thin lung-associated mesenchyme	http://purl.obolibrary.org/obo/UBERON_0004883	lung mesenchyme
