defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0003954	abnormal Reichert's membrane morphology	http://purl.obolibrary.org/obo/UBERON_0004369	Reichert's membrane
http://purl.obolibrary.org/obo/MP_0002661	abnormal corpus epididymis morphology	http://purl.obolibrary.org/obo/UBERON_0004359	corpus epididymis
http://purl.obolibrary.org/obo/MP_0013941	abnormal enthesis morphology	http://purl.obolibrary.org/obo/UBERON_0035845	enthesis
http://purl.obolibrary.org/obo/MP_0030031	abnormal forehead morphology	http://purl.obolibrary.org/obo/UBERON_0008200	forehead
http://purl.obolibrary.org/obo/MP_0020370	abnormal glymphatic system morphology	http://purl.obolibrary.org/obo/UBERON_0036145	glymphatic system
http://purl.obolibrary.org/obo/MP_0000270	abnormal heart tube morphology	http://purl.obolibrary.org/obo/UBERON_0004141	heart tube
http://purl.obolibrary.org/obo/MP_0010117	abnormal lateral plate mesoderm morphology	http://purl.obolibrary.org/obo/UBERON_0003081	lateral plate mesoderm
http://purl.obolibrary.org/obo/MP_0003661	abnormal locus ceruleus morphology	http://purl.obolibrary.org/obo/UBERON_0002148	locus ceruleus
http://purl.obolibrary.org/obo/MP_0002238	abnormal nasal mucosa morphology	http://purl.obolibrary.org/obo/UBERON_0005384	nasal cavity epithelium
http://purl.obolibrary.org/obo/MP_0003632	abnormal nervous system morphology	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
http://purl.obolibrary.org/obo/MP_0005508	abnormal skeleton morphology	http://purl.obolibrary.org/obo/UBERON_0001434	skeletal system
http://purl.obolibrary.org/obo/MP_0000959	abnormal somatic sensory system morphology	http://purl.obolibrary.org/obo/UBERON_0003942	somatic sensory system
http://purl.obolibrary.org/obo/MP_0004703	abnormal vertebral column morphology	http://purl.obolibrary.org/obo/UBERON_0001130	vertebral column
