defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/PLANP_0000481	abnormal morphology of embryonic gut cell surface	http://purl.obolibrary.org/obo/PLANA_0004514	embryonic gut cell surface
http://purl.obolibrary.org/obo/PLANP_0000497	abnormal morphology of head	http://purl.obolibrary.org/obo/PLANA_0000418	head
http://purl.obolibrary.org/obo/PLANP_0000497	abnormal morphology of head	http://purl.obolibrary.org/obo/PLANA_0000418	head region
http://purl.obolibrary.org/obo/PLANP_0000469	abnormal morphology of lumen gut surface	http://purl.obolibrary.org/obo/PLANA_0000411	gastrodermis surface
http://purl.obolibrary.org/obo/PLANP_0000480	abnormal morphology of pharyngeal pouch surface	http://purl.obolibrary.org/obo/PLANA_0000414	pharynx pouch epithelial surface
http://purl.obolibrary.org/obo/PLANP_0000484	abnormal morphology of pharynx lumen epithelial surface	http://purl.obolibrary.org/obo/PLANA_0000412	pharynx inner epithelium surface
http://purl.obolibrary.org/obo/PLANP_0000489	abnormal morphology of pharynx outer epithelial surface	http://purl.obolibrary.org/obo/PLANA_0000413	pharynx outer epithelium surface
http://purl.obolibrary.org/obo/PLANP_0000467	abnormal morphology of primitive ectoderm surface	http://purl.obolibrary.org/obo/PLANA_0004512	primitive ectoderm surface
http://purl.obolibrary.org/obo/PLANP_0000482	abnormal morphology of primtive gut cell surface	http://purl.obolibrary.org/obo/PLANA_0004513	primtive gut cell surface
http://purl.obolibrary.org/obo/PLANP_0000498	abnormal morphology of tail	http://purl.obolibrary.org/obo/PLANA_0000421	tail
http://purl.obolibrary.org/obo/PLANP_0000498	abnormal morphology of tail	http://purl.obolibrary.org/obo/PLANA_0000421	tail region
http://purl.obolibrary.org/obo/PLANP_0000486	abnormal morphology of temporary embryonic pharynx lumen epithelial surface	http://purl.obolibrary.org/obo/PLANA_0004516	embryonic pharynx lumen epithelial surface
