HP:0004403	Proximal esophageal atresia	WBPhenotype:0000086	shrunken intestine	0.5833333333	0.724137931
HP:0004400	Abnormality of the pylorus	WBPhenotype:0000086	shrunken intestine	0.5526315789	0.724137931
HP:0004401	Meconium ileus	WBPhenotype:0000086	shrunken intestine	0.5789473684	0.7586206897
HP:0004367	Abnormality of glycoprotein metabolism	WBPhenotype:0000717	gene expression variant	0.4090909091	0.6
HP:0004364	Abnormality of nitrogen compound homeostasis	WBPhenotype:0001283	organelle metabolism variant	0.5	0.5384615385
HP:0004361	Abnormality of circulating leptin level	WBPhenotype:0001742	lipid synthesis increased	0.4565217391	0.512195122
HP:0004360	Abnormality of acid-base homeostasis	WBPhenotype:0001283	organelle metabolism variant	0.4666666667	0.5384615385
HP:0004378	Abnormality of the anus	WBPhenotype:0000086	shrunken intestine	0.575	0.7931034483
HP:0004372	Reduced consciousness/confusion	WBPhenotype:0000604	nervous system morphology variant	0.4285714286	0.6
HP:0004389	Intestinal pseudo-obstruction	WBPhenotype:0000086	shrunken intestine	0.6875	0.7586206897
HP:0004387	Enterocolitis	WBPhenotype:0000392	intestinal fluorescence increased	0.4705882353	0.75
HP:0004388	Microcolon	WBPhenotype:0000086	shrunken intestine	0.6388888889	0.7931034483
HP:0004386	Gastrointestinal inflammation	WBPhenotype:0000392	intestinal fluorescence increased	0.5	0.71875
HP:0004398	Peptic ulcer	WBPhenotype:0000086	shrunken intestine	0.4571428571	0.5517241379
HP:0004399	Congenital pyloric atresia	WBPhenotype:0000086	shrunken intestine	0.525	0.724137931
HP:0004397	Ectopic anus	WBPhenotype:0000086	shrunken intestine	0.5609756098	0.7931034483
HP:0004394	Multiple gastric polyps	WBPhenotype:0000086	shrunken intestine	0.4666666667	0.724137931
HP:0004390	Hamartomatous polyposis	WBPhenotype:0000086	shrunken intestine	0.4583333333	0.7586206897
HP:0004319	Hypoaldosteronism	WBPhenotype:0001742	lipid synthesis increased	0.4246575342	0.756097561
HP:0004327	Abnormality of the vitreous humor	WBPhenotype:0000100	cell UV response variant	0.4426229508	0.5625
HP:0004328	Abnormality of the anterior segment of the globe	WBPhenotype:0000100	cell UV response variant	0.5294117647	0.5625
HP:0004325	Decreased body weight	WBPhenotype:0000031	slow growth	0.5333333333	0.5333333333
HP:0004326	Cachexia	WBPhenotype:0000031	slow growth	0.5	0.5333333333
HP:0004323	Abnormality of body weight	WBPhenotype:0000319	large	0.4117647059	0.5384615385
HP:0004329	Abnormality of the posterior segment of the globe	WBPhenotype:0000100	cell UV response variant	0.5294117647	0.5625
HP:0004345	Abnormality of ganglioside metabolism	WBPhenotype:0001742	lipid synthesis increased	0.5254237288	0.756097561
HP:0004343	Abnormality of glycosphingolipid metabolism	WBPhenotype:0001742	lipid synthesis increased	0.5740740741	0.756097561
HP:0004344	Abnormality of cerebrosidase metabolism	WBPhenotype:0001742	lipid synthesis increased	0.5636363636	0.756097561
HP:0004358	Abnormality of superoxide metabolism	WBPhenotype:0000463	metabolic pathway variant	0.5	0.6153846154
HP:0004359	Abnormality of fatty-acid metabolism	WBPhenotype:0001742	lipid synthesis increased	0.5961538462	0.756097561
HP:0004356	Abnormality of lysosomal metabolism	WBPhenotype:0001283	organelle metabolism variant	0.5	0.6153846154
HP:0004352	Abnormality of purine metabolism	WBPhenotype:0002129	mitochondrial DNA copy number variant	0.4102564103	0.5517241379
HP:0004353	Abnormality of pyrimidine metabolism	WBPhenotype:0002129	mitochondrial DNA copy number variant	0.4102564103	0.5517241379
HP:0004303	Abnormality of muscle fibers	WBPhenotype:0000548	muscle dystrophy	0.641025641	0.8064516129
HP:0004295	Abnormality of the gastric mucosa	WBPhenotype:0000086	shrunken intestine	0.512195122	0.724137931
HP:0004639	Elevated amniotic fluid alpha-fetoprotein	WBPhenotype:0001742	lipid synthesis increased	0.4468085106	0.512195122
HP:0004800	Duodenal diverticula	WBPhenotype:0000086	shrunken intestine	0.5897435897	0.7931034483
HP:0004789	Lactose intolerance	WBPhenotype:0000392	intestinal fluorescence increased	0.5217391304	0.75
HP:0004785	Malrotation of colon	WBPhenotype:0000086	shrunken intestine	0.6052631579	0.7931034483
HP:0004786	Jejunal diverticula	WBPhenotype:0000086	shrunken intestine	0.5897435897	0.7931034483
HP:0004783	Duodenal polyposis	WBPhenotype:0000086	shrunken intestine	0.4509803922	0.7931034483
HP:0004784	Juvenile gastrointestinal polyposis	WBPhenotype:0000086	shrunken intestine	0.4489795918	0.7586206897
HP:0004799	Jejunoileal diverticula	WBPhenotype:0000086	shrunken intestine	0.5897435897	0.7931034483
HP:0004796	Gastrointestinal obstruction	WBPhenotype:0000086	shrunken intestine	0.4193548387	0.4482758621
HP:0004797	Multiple small bowel atresias	WBPhenotype:0000086	shrunken intestine	0.6875	0.7586206897
HP:0004794	Malrotation of small bowel	WBPhenotype:0000086	shrunken intestine	0.5897435897	0.7931034483
HP:0004795	Hamartomatous stomach polyps	WBPhenotype:0000086	shrunken intestine	0.4259259259	0.7931034483
HP:0004792	Rectoperineal fistula	WBPhenotype:0000086	shrunken intestine	0.4035087719	0.7931034483
HP:0004790	Hypoplasia of the small intestine	WBPhenotype:0000086	shrunken intestine	0.696969697	0.7931034483
HP:0004791	Esophageal ulceration	WBPhenotype:0000086	shrunken intestine	0.5526315789	0.724137931
HP:0004918	Hyperchloremic metabolic acidosis	WBPhenotype:0001393	cell acidification variant	0.487804878	0.5555555556
HP:0004914	Recurrent infantile hypoglycemia	WBPhenotype:0001742	lipid synthesis increased	0.4615384615	0.5853658537
HP:0004920	Phenylpyruvic acidemia	WBPhenotype:0001393	cell acidification variant	0.5	0.5555555556
HP:0004909	Hypokalemic hypochloremic metabolic alkalosis	WBPhenotype:0001393	cell acidification variant	0.4545454545	0.5555555556
HP:0004905	Vitamin A deficiency	WBPhenotype:0001742	lipid synthesis increased	0.4696969697	0.756097561
HP:0004911	Episodic metabolic acidosis	WBPhenotype:0001393	cell acidification variant	0.487804878	0.5555555556
HP:0000042	Absent external genitalia	WBPhenotype:0001355	gonad morphology variant	0.4285714286	0.6
HP:0000053	Macroorchidism	WBPhenotype:0000841	Z1 male lineage variant	0.4761904762	0.5769230769
HP:0000062	Ambiguous genitalia	WBPhenotype:0001355	gonad morphology variant	0.4285714286	0.6
HP:0000078	Abnormality of the genital system	WBPhenotype:0001384	fertility reduced	0.5263157895	0.5263157895
HP:0000002	Abnormality of body height	WBPhenotype:0000319	large	0.4117647059	0.5384615385
HP:0000026	Male hypogonadism	WBPhenotype:0000841	Z1 male lineage variant	0.4583333333	0.6346153846
HP:0000027	Azoospermia	WBPhenotype:0000385	sperm excess	0.6219512195	0.9444444444
HP:0000028	Cryptorchidism	WBPhenotype:0000841	Z1 male lineage variant	0.4918032787	0.5769230769
HP:0000029	Testicular atrophy	WBPhenotype:0000841	Z1 male lineage variant	0.4074074074	0.6346153846
HP:0000035	Abnormality of the testis	WBPhenotype:0000841	Z1 male lineage variant	0.4423076923	0.4423076923
HP:0000034	Hydrocele testis	WBPhenotype:0000841	Z1 male lineage variant	0.4838709677	0.5769230769
HP:0000202	Oral cleft	WBPhenotype:0001550	dauer buccal cavity morphology variant	0.40625	0.65
HP:0000234	Abnormality of the head	WBPhenotype:0000071	head morphology variant	0.4705882353	0.6153846154
HP:0000163	Abnormality of the oral cavity	WBPhenotype:0001550	dauer buccal cavity morphology variant	0.4375	0.7
HP:0000118	Phenotypic abnormality	WBPhenotype:0000576	organism physiology variant	0.6	0.6
HP:0000133	Gonadal dysgenesis	WBPhenotype:0001355	gonad morphology variant	0.4761904762	0.6666666667
HP:0000144	Decreased fertility	WBPhenotype:0000983	fertilization defective	0.5384615385	0.7368421053
HP:0000152	Abnormality of head or neck	WBPhenotype:0000071	head morphology variant	0.5	0.5384615385
HP:0000153	Abnormality of the mouth	WBPhenotype:0001550	dauer buccal cavity morphology variant	0.4193548387	0.65
HP:0000080	Abnormality of reproductive system physiology	WBPhenotype:0001384	fertility reduced	0.5789473684	0.5789473684
HP:0000098	Tall stature	WBPhenotype:0000319	large	0.4444444444	0.6153846154
HP:0000464	Abnormality of the neck	WBPhenotype:0000071	head morphology variant	0.4375	0.5384615385
HP:0000478	Abnormality of the eye	WBPhenotype:0000100	cell UV response variant	0.5625	0.5625
HP:0000486	Strabismus	WBPhenotype:0000100	cell UV response variant	0.447761194	0.625
HP:0000487	Congenital strabismus	WBPhenotype:0000100	cell UV response variant	0.4411764706	0.625
HP:0000482	Microcornea	WBPhenotype:0000100	cell UV response variant	0.45	0.5625
HP:0000483	Astigmatism	WBPhenotype:0000100	cell UV response variant	0.4516129032	0.5833333333
HP:0000484	Hyperopic astigmatism	WBPhenotype:0000100	cell UV response variant	0.4444444444	0.5833333333
HP:0000485	Megalocornea	WBPhenotype:0000100	cell UV response variant	0.45	0.5625
HP:0000481	Abnormality of the cornea	WBPhenotype:0000100	cell UV response variant	0.4655172414	0.5625
HP:0000497	Globe retraction and deviation on abduction	WBPhenotype:0000100	cell UV response variant	0.4545454545	0.625
HP:0000498	Blepharitis	WBPhenotype:0000100	cell UV response variant	0.4615384615	0.625
HP:0000494	Downslanted palpebral fissures	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0000496	Abnormality of eye movement	WBPhenotype:0000100	cell UV response variant	0.46875	0.625
HP:0000490	Deeply set eye	WBPhenotype:0000100	cell UV response variant	0.5094339623	0.5625
HP:0000492	Abnormality of the eyelid	WBPhenotype:0000100	cell UV response variant	0.5094339623	0.5625
HP:0000316	Hypertelorism	WBPhenotype:0000100	cell UV response variant	0.4821428571	0.5625
HP:0000637	Long palpebral fissure	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0000633	Decreased lacrimation	WBPhenotype:0000100	cell UV response variant	0.56	0.5833333333
HP:0000634	Impaired ocular abduction	WBPhenotype:0000100	cell UV response variant	0.4545454545	0.625
HP:0000635	Blue irides	WBPhenotype:0000100	cell UV response variant	0.4461538462	0.6041666667
HP:0000636	Upper eyelid coloboma	WBPhenotype:0000100	cell UV response variant	0.4603174603	0.6041666667
HP:0000641	Dysmetric saccades	WBPhenotype:0000100	cell UV response variant	0.4545454545	0.625
HP:0000642	Red-green dyschromatopsia	WBPhenotype:0000100	cell UV response variant	0.5263157895	0.625
HP:0000649	Abnormality of visual evoked potentials	WBPhenotype:0000100	cell UV response variant	0.58	0.6041666667
HP:0000646	Amblyopia	WBPhenotype:0000100	cell UV response variant	0.5263157895	0.625
HP:0000647	Sclerocornea	WBPhenotype:0000100	cell UV response variant	0.45	0.5625
HP:0000651	Diplopia	WBPhenotype:0000100	cell UV response variant	0.5357142857	0.625
HP:0000652	Lower eyelid coloboma	WBPhenotype:0000100	cell UV response variant	0.4603174603	0.6041666667
HP:0000654	Decreased light- and dark-adapted electroretinogram amplitude	WBPhenotype:0000100	cell UV response variant	0.5283018868	0.5833333333
HP:0000650	Abnormal amplitude of pattern reversal visual evoked potentials	WBPhenotype:0000100	cell UV response variant	0.5471698113	0.6041666667
HP:0000659	Peters anomaly	WBPhenotype:0000100	cell UV response variant	0.4655172414	0.5625
HP:0000656	Ectropion	WBPhenotype:0000100	cell UV response variant	0.5	0.5625
HP:0000657	Oculomotor apraxia	WBPhenotype:0000100	cell UV response variant	0.4411764706	0.625
HP:0000658	Eyelid apraxia	WBPhenotype:0000100	cell UV response variant	0.4590163934	0.5833333333
HP:0000662	Nyctalopia	WBPhenotype:0000100	cell UV response variant	0.5084745763	0.625
HP:0000661	Palpebral fissure narrowing on adduction	WBPhenotype:0000100	cell UV response variant	0.45	0.5625
HP:0000667	Phthisis bulbi	WBPhenotype:0000100	cell UV response variant	0.5294117647	0.5625
HP:0009058	Increased muscle lipid content	WBPhenotype:0000548	muscle dystrophy	0.5	0.8064516129
HP:0009051	Increased muscle glycogen content	WBPhenotype:0000548	muscle dystrophy	0.4237288136	0.8064516129
HP:0009088	Speech articulation difficulties	WBPhenotype:0000576	organism physiology variant	0.4285714286	0.6
HP:0000605	Supranuclear gaze palsy	WBPhenotype:0000100	cell UV response variant	0.4545454545	0.625
HP:0000601	Hypotelorism	WBPhenotype:0000100	cell UV response variant	0.4821428571	0.5625
HP:0000603	Central scotoma	WBPhenotype:0000100	cell UV response variant	0.5263157895	0.625
HP:0000619	Impaired convergence	WBPhenotype:0000100	cell UV response variant	0.4545454545	0.625
HP:0000615	Abnormality of the pupil	WBPhenotype:0000100	cell UV response variant	0.4426229508	0.5625
HP:0000616	Miosis	WBPhenotype:0000100	cell UV response variant	0.4285714286	0.5625
HP:0000617	Abnormality of ocular smooth pursuit	WBPhenotype:0000100	cell UV response variant	0.4615384615	0.625
HP:0000618	Blindness	WBPhenotype:0000100	cell UV response variant	0.5172413793	0.625
HP:0000612	Iris coloboma	WBPhenotype:0000100	cell UV response variant	0.4264705882	0.6041666667
HP:0000614	Abnormality of the nasolacrimal system	WBPhenotype:0000100	cell UV response variant	0.4363636364	0.5
HP:0000620	Dacrocystitis	WBPhenotype:0000100	cell UV response variant	0.4285714286	0.5
HP:0000621	Entropion	WBPhenotype:0000100	cell UV response variant	0.5	0.5625
HP:0000627	Posterior embryotoxon	WBPhenotype:0000100	cell UV response variant	0.421875	0.5625
HP:0000622	Blurred vision	WBPhenotype:0000100	cell UV response variant	0.5357142857	0.625
HP:0000625	Cleft eyelid	WBPhenotype:0000100	cell UV response variant	0.4754098361	0.6041666667
HP:0000632	Lacrimation abnormality	WBPhenotype:0000100	cell UV response variant	0.5714285714	0.5833333333
HP:0000557	Buphthalmos	WBPhenotype:0000100	cell UV response variant	0.5283018868	0.5833333333
HP:0000559	Corneal scarring	WBPhenotype:0000100	cell UV response variant	0.4285714286	0.5625
HP:0000563	Keratoconus	WBPhenotype:0000100	cell UV response variant	0.4153846154	0.5625
HP:0000564	Lacrimal duct atresia	WBPhenotype:0000100	cell UV response variant	0.4210526316	0.5
HP:0000565	Esotropia	WBPhenotype:0000100	cell UV response variant	0.447761194	0.625
HP:0000568	Microphthalmia	WBPhenotype:0000100	cell UV response variant	0.5094339623	0.5625
HP:0000575	Scotoma	WBPhenotype:0000100	cell UV response variant	0.5357142857	0.625
