defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/WBPhenotype_0000614	GLR development variant	http://purl.obolibrary.org/obo/WBbt_0005176	GLR
http://purl.obolibrary.org/obo/WBPhenotype_0000942	accessory cell development variant	http://purl.obolibrary.org/obo/WBbt_0005762	accessory cell
http://purl.obolibrary.org/obo/WBPhenotype_0000617	alimentary system development variant	http://purl.obolibrary.org/obo/WBbt_0005748	alimentary system
http://purl.obolibrary.org/obo/WBPhenotype_0000877	amphid sheath cell development variant	http://purl.obolibrary.org/obo/WBbt_0006754	amphid sheath cell
http://purl.obolibrary.org/obo/WBPhenotype_0000952	anterior ganglion development variant	http://purl.obolibrary.org/obo/WBbt_0005375	anterior ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0000094	anus development variant	http://purl.obolibrary.org/obo/WBbt_0005364	anus
http://purl.obolibrary.org/obo/WBPhenotype_0000174	basal lamina development variant	http://purl.obolibrary.org/obo/WBbt_0005756	basal lamina
http://purl.obolibrary.org/obo/WBPhenotype_0000810	blast cell development variant	http://purl.obolibrary.org/obo/WBbt_0006783	blast cell
http://purl.obolibrary.org/obo/WBPhenotype_0000578	body axis development variant	http://purl.obolibrary.org/obo/WBbt_0005768	axis
http://purl.obolibrary.org/obo/WBPhenotype_0000528	body region development variant	http://purl.obolibrary.org/obo/WBbt_0005738	body region
http://purl.obolibrary.org/obo/WBPhenotype_0000087	body wall cell development variant	http://purl.obolibrary.org/obo/WBbt_0006804	body wall muscle cell
http://purl.obolibrary.org/obo/WBPhenotype_0000878	chemosensory neuron development variant	http://purl.obolibrary.org/obo/WBbt_0005837	chemosensory neuron
http://purl.obolibrary.org/obo/WBPhenotype_0000096	cloacal development variant	http://purl.obolibrary.org/obo/WBbt_0005774	cloaca
http://purl.obolibrary.org/obo/WBPhenotype_0000618	coelomic system development variant	http://purl.obolibrary.org/obo/WBbt_0005749	coelomic system
http://purl.obolibrary.org/obo/WBPhenotype_0000852	coelomocyte development variant	http://purl.obolibrary.org/obo/WBbt_0005751	coelomocyte
http://purl.obolibrary.org/obo/WBPhenotype_0001656	distal tip cell development variant	http://purl.obolibrary.org/obo/WBbt_0006865	distal tip cell
http://purl.obolibrary.org/obo/WBPhenotype_0000953	dorsal ganglion development variant	http://purl.obolibrary.org/obo/WBbt_0005214	dorsal ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0000539	dorsal nerve cord development variant	http://purl.obolibrary.org/obo/WBbt_0006750	dorsal nerve cord
http://purl.obolibrary.org/obo/WBPhenotype_0000954	dorsorectal ganglia development variant	http://purl.obolibrary.org/obo/WBbt_0005212	dorso-rectal ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0000619	epithelial system development variant	http://purl.obolibrary.org/obo/WBbt_0005730	epithelial system
http://purl.obolibrary.org/obo/WBPhenotype_0000857	excretory cell development variant	http://purl.obolibrary.org/obo/WBbt_0005812	excretory cell
http://purl.obolibrary.org/obo/WBPhenotype_0000858	excretory duct cell development variant	http://purl.obolibrary.org/obo/WBbt_0004540	excretory duct cell
http://purl.obolibrary.org/obo/WBPhenotype_0000856	excretory gland cell development variant	http://purl.obolibrary.org/obo/WBbt_0005776	excretory gland cell
http://purl.obolibrary.org/obo/WBPhenotype_0000620	excretory secretory system development variant	http://purl.obolibrary.org/obo/WBbt_0006850	excretory secretory system
http://purl.obolibrary.org/obo/WBPhenotype_0000859	excretory socket cell development variant	http://purl.obolibrary.org/obo/WBbt_0004534	excretory socket cell
http://purl.obolibrary.org/obo/WBPhenotype_0000621	excretory system development variant	http://purl.obolibrary.org/obo/WBbt_0005736	excretory system
http://purl.obolibrary.org/obo/WBPhenotype_0000943	ganglion development variant	http://purl.obolibrary.org/obo/WBbt_0005189	ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0000813	gland cell development variant	http://purl.obolibrary.org/obo/WBbt_0003670	gland cell
http://purl.obolibrary.org/obo/WBPhenotype_0001488	gubernaculum development variant	http://purl.obolibrary.org/obo/WBbt_0008424	gubernaculum
http://purl.obolibrary.org/obo/WBPhenotype_0000103	gut granule development variant	http://purl.obolibrary.org/obo/GO_0044840	gut granule
http://purl.obolibrary.org/obo/WBPhenotype_0002209	hook development variant	http://purl.obolibrary.org/obo/WBbt_0008425	hook
http://purl.obolibrary.org/obo/WBPhenotype_0000705	intestinal cell development variant	http://purl.obolibrary.org/obo/WBbt_0005792	intestinal cell
http://purl.obolibrary.org/obo/WBPhenotype_0000955	lateral ganglia development variant	http://purl.obolibrary.org/obo/WBbt_0005105	lateral ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0000956	lumbar ganglia development variant	http://purl.obolibrary.org/obo/WBbt_0005830	lumbar ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0000922	male longitudinal muscle development variant	http://purl.obolibrary.org/obo/WBbt_0006909	longitudinal male muscle
http://purl.obolibrary.org/obo/WBPhenotype_0001487	male spicule development variant	http://purl.obolibrary.org/obo/WBbt_0005312	copulatory spicule
http://purl.obolibrary.org/obo/WBPhenotype_0000199	male tail sensory ray development variant	http://purl.obolibrary.org/obo/WBbt_0006941	ray
http://purl.obolibrary.org/obo/WBPhenotype_0000814	marginal cell development variant	http://purl.obolibrary.org/obo/WBbt_0003673	marginal cell
http://purl.obolibrary.org/obo/WBPhenotype_0000540	muscle arm development variant	http://purl.obolibrary.org/obo/GO_0036194	muscle cell projection
http://purl.obolibrary.org/obo/WBPhenotype_0000622	muscle system development variant	http://purl.obolibrary.org/obo/WBbt_0005737	muscular system
http://purl.obolibrary.org/obo/WBPhenotype_0000883	nerve ring development variant	http://purl.obolibrary.org/obo/WBbt_0006749	nerve ring
http://purl.obolibrary.org/obo/WBPhenotype_0000950	neuronal sheath cell development variant	http://purl.obolibrary.org/obo/WBbt_0005811	neuronal sheath cell
http://purl.obolibrary.org/obo/WBPhenotype_0000945	neuropil development variant	http://purl.obolibrary.org/obo/UBERON_0002606	neuropil
http://purl.obolibrary.org/obo/WBPhenotype_0000860	nonstriated muscle development variant	http://purl.obolibrary.org/obo/WBbt_0005780	non-striated muscle
http://purl.obolibrary.org/obo/WBPhenotype_0000530	organ system development variant	http://purl.obolibrary.org/obo/WBbt_0005746	Organ system
http://purl.obolibrary.org/obo/WBPhenotype_0000531	organism development variant	http://purl.obolibrary.org/obo/WBbt_0007833	organism
http://purl.obolibrary.org/obo/WBPhenotype_0000200	pericellular component development variant	http://purl.obolibrary.org/obo/GO_0031012	extracellular matrix
http://purl.obolibrary.org/obo/WBPhenotype_0000098	pharyngeal intestinal valve development variant	http://purl.obolibrary.org/obo/WBbt_0005767	pharyngeal-intestinal valve
http://purl.obolibrary.org/obo/WBPhenotype_0000946	pharyngeal nervous system development variant	http://purl.obolibrary.org/obo/WBbt_0005440	pharyngeal nervous system
http://purl.obolibrary.org/obo/WBPhenotype_0000957	posterior lateral ganglion development variant	http://purl.obolibrary.org/obo/WBbt_0005465	posterior lateral ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0000958	preanal ganglion development variant	http://purl.obolibrary.org/obo/WBbt_0005448	preanal ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0001367	proctodeum development variant	http://purl.obolibrary.org/obo/WBbt_0006795	proctodeum
http://purl.obolibrary.org/obo/WBPhenotype_0000855	pseudocoelom development variant	http://purl.obolibrary.org/obo/WBbt_0005745	pseudocoelom
http://purl.obolibrary.org/obo/WBPhenotype_0000347	rectal development variant	http://purl.obolibrary.org/obo/WBbt_0005773	rectum
http://purl.obolibrary.org/obo/WBPhenotype_0000624	reproductive system development variant	http://purl.obolibrary.org/obo/WBbt_0005747	reproductive system
http://purl.obolibrary.org/obo/WBPhenotype_0000959	retrovesicular ganglion development variant	http://purl.obolibrary.org/obo/WBbt_0005656	retrovesicular ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0000930	sexually dimorphic development variant	http://purl.obolibrary.org/obo/WBbt_0005752	Sex specific entity
http://purl.obolibrary.org/obo/WBPhenotype_0000951	socket cell development variant	http://purl.obolibrary.org/obo/WBbt_0005750	socket cell
http://purl.obolibrary.org/obo/WBPhenotype_0000399	somatic gonad development variant	http://purl.obolibrary.org/obo/WBbt_0005785	somatic gonad
http://purl.obolibrary.org/obo/WBPhenotype_0001662	spermatheca development variant	http://purl.obolibrary.org/obo/WBbt_0005319	spermatheca
http://purl.obolibrary.org/obo/WBPhenotype_0000805	tail development variant	http://purl.obolibrary.org/obo/WBbt_0005741	tail
http://purl.obolibrary.org/obo/WBPhenotype_0000817	uterine vulval cell development variant	http://purl.obolibrary.org/obo/WBbt_0006790	uterine-vulval cell
http://purl.obolibrary.org/obo/WBPhenotype_0000960	ventral ganglion development variant	http://purl.obolibrary.org/obo/WBbt_0005298	ventral ganglion
http://purl.obolibrary.org/obo/WBPhenotype_0000515	ventral nerve cord development variant	http://purl.obolibrary.org/obo/WBbt_0005829	ventral nerve cord
http://purl.obolibrary.org/obo/WBPhenotype_0000213	zygotic development variant	http://purl.obolibrary.org/obo/WBbt_0004422	P0
